iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
1992,42.309409,9.149022,No summary available,1,1,1,3,Unknown,0
1992,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,6.2675,-75.568611,No summary available,1,1,0,2,Simon Bolivar Guerrilla Coordinating Board (CGSB),2
1992,41.919084,8.73849,No summary available,1,1,1,1,Unknown,0
1992,-8.418639,20.735552,No summary available,1,1,1,1,Unknown,1
1992,52.069858,4.291111,No summary available,1,1,1,3,Actiefront Nationalistisch Nederland,0
1992,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,53.814165,-3.053514,No summary available,1,1,0,3,Irish Republican Army (IRA),0
1992,-30.711043,27.21866,No summary available,1,1,1,3,Unknown,0
1992,-26.280609,27.703698,No summary available,1,1,1,2,Unknown,0
1992,33.562839,35.36887,No summary available,1,0,1,1,Unknown,1
1992,-12.046378,-77.042791,No summary available,1,1,1,1,Shining Path (SL),1
1992,11.28428,49.180423,No summary available,1,1,1,1,Unknown,2
1992,-29.641929,30.347358,No summary available,1,1,1,1,Unknown,3
1992,31.766496,35.21172,No summary available,1,1,1,3,Palestinians,0
1992,40.353291,18.174015,No summary available,1,1,1,3,Armed Falange,0
1992,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,8.97792,1.145342,No summary available,1,1,1,3,Unknown,0
1992,8.97792,1.145342,No summary available,1,1,1,3,Unknown,0
1992,8.97792,1.145342,No summary available,1,1,1,3,Unknown,0
1992,12.990552,7.602981,No summary available,1,1,1,8,Shiite Muslims,0
1992,43.316667,45.683333,No summary available,1,1,0,1,Unknown,0
1992,7.287778,-75.394444,No summary available,1,1,0,3,Simon Bolivar Guerrilla Coordinating Board (CGSB),4
1992,30.900965,75.857276,No summary available,1,1,1,3,Sikh Extremists,0
1992,31.633979,74.872264,No summary available,1,1,1,3,Sikh Extremists,0
1992,30.900965,75.857276,No summary available,1,1,1,3,Sikh Extremists,0
1992,-12.046378,-77.042791,No summary available,1,1,1,3,Shining Path (SL),0
1992,7.528543,1.130828,No summary available,1,1,1,3,Unknown,0
1992,12.901934,104.525757,No summary available,1,1,1,3,Khmer Rouge,13
1992,4.598052,-74.075843,No summary available,1,1,1,2,Revolutionary Armed Forces of Colombia (FARC),1
1992,-13.163939,-74.223474,No summary available,1,1,0,2,Unknown,1
1992,43.316667,45.683333,No summary available,1,1,0,2,Unknown,1
1992,8.004674,124.2913,No summary available,1,1,1,6,Unknown,0
1992,14.596051,120.978666,No summary available,1,1,1,1,Unknown,1
1992,,,No summary available,1,1,1,3,Tupac Katari Guerrilla Army (EGTK),0
1992,,,No summary available,1,1,1,3,Tupac Katari Guerrilla Army (EGTK),0
1992,,,No summary available,1,1,1,3,Tupac Katari Guerrilla Army (EGTK),0
1992,,,No summary available,1,1,1,3,Tupac Katari Guerrilla Army (EGTK),0
1992,-33.469115,-70.641997,No summary available,1,1,1,3,Unknown,0
1992,-26.177929,27.974858,No summary available,1,1,1,3,Azania People's Organization (AZAPO),0
1992,3.420628,-76.522119,No summary available,1,1,1,1,Unknown,1
1992,3.420628,-76.522119,No summary available,1,1,1,1,Unknown,1
1992,41.387917,2.169919,No summary available,1,1,0,1,Basque Fatherland and Freedom (ETA),1
1992,40.43495,49.867623,No summary available,1,1,1,3,Unknown,12
1992,9.800379,-74.392536,No summary available,1,1,1,3,National Liberation Army of Colombia (ELN),0
1992,7.060051,-73.853115,No summary available,1,1,0,3,Simon Bolivar Guerrilla Coordinating Board (CGSB),2
1992,11.240039,-74.213163,No summary available,1,1,1,2,Unknown,0
1992,35.685826,139.756684,No summary available,1,1,1,3,Unknown,0
1992,54.101529,-6.526442,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,-12.046378,-77.042791,No summary available,1,1,1,3,Tupac Amaru Revolutionary Movement (MRTA),1
1992,7.060051,-73.853115,No summary available,1,1,1,2,National Liberation Army of Colombia (ELN),0
1992,9.800379,-74.392536,No summary available,1,1,0,2,National Liberation Army of Colombia (ELN),2
1992,30.748882,76.641358,No summary available,1,1,1,2,Sikh Extremists,7
1992,30.523208,75.888251,No summary available,1,1,1,2,Sikh Extremists,10
1992,12.961756,-86.344276,No summary available,1,0,1,2,Recompras,1
1992,-14.770568,-70.902665,No summary available,1,1,1,2,Shining Path (SL),2
1992,-12.12242,-76.013308,No summary available,1,1,1,2,Unknown,6
1992,,,No summary available,1,1,0,2,Shining Path (SL),5
1992,,,No summary available,1,1,1,2,Shining Path (SL),4
1992,-8.18885,-76.510838,No summary available,1,1,0,2,Shining Path (SL),6
1992,3.800889,-76.641271,No summary available,1,1,1,6,Unknown,0
1992,3.322222,-76.234722,No summary available,1,1,1,6,Revolutionary Armed Forces of Colombia (FARC),1
1992,3.420628,-76.522119,No summary available,1,1,1,1,Unknown,1
1992,41.919085,8.738491,No summary available,1,1,1,1,Unknown,1
1992,54.479875,-6.228448,No summary available,1,1,1,1,Ulster Freedom Fighters (UFF),1
1992,34.009667,71.579994,No summary available,1,0,1,1,Unknown,1
1992,-38.734133,-72.584651,No summary available,1,1,1,3,United Popular Action Movement,0
1992,-38.734133,-72.584651,No summary available,1,1,1,3,United Popular Action Movement,0
1992,35.166766,33.367618,No summary available,1,1,1,3,Unknown,0
1992,16.525915,-90.189307,No summary available,1,1,1,2,Guatemalan National Revolutionary Unity (URNG),
1992,54.99451,-7.319996,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,-11.069745,-77.599063,No summary available,1,1,0,3,Shining Path (SL),14
1992,41.013517,28.950672,No summary available,1,1,1,7,Unknown,0
1992,5.19688,-73.14554,No summary available,1,1,1,2,Unknown,0
1992,3.7246,-75.4841,No summary available,1,1,0,2,Unknown,1
1992,23.1319444,-82.3641667,No summary available,1,1,1,2,Counter-revolutionaries,3
1992,8.994269,-79.518792,No summary available,1,1,1,3,20 December Movement (M-20),0
1992,-11.122722,-77.610568,No summary available,1,1,0,3,Unknown,11
1992,6.643708,-73.653621,No summary available,1,1,0,6,National Liberation Army of Colombia (ELN),0
1992,4.522335,-76.036389,No summary available,1,1,1,5,National Liberation Army of Colombia (ELN),1
1992,5.975153,-74.586142,No summary available,1,1,0,1,Narco-Terrorists,1
1992,8.95736,-73.62346,No summary available,1,1,1,3,National Liberation Army of Colombia (ELN),0
1992,54.863117,-6.278343,No summary available,1,1,1,7,Irish Republican Army (IRA),0
1992,54.863117,-6.278343,No summary available,1,1,1,7,Irish Republican Army (IRA),0
1992,54.863117,-6.278343,No summary available,1,1,1,7,Irish Republican Army (IRA),0
1992,54.863117,-6.278343,No summary available,1,1,1,7,Irish Republican Army (IRA),0
1992,54.863117,-6.278343,No summary available,1,1,1,7,Irish Republican Army (IRA),0
1992,-12.046378,-77.042791,No summary available,1,1,1,3,Tupac Amaru Revolutionary Movement (MRTA),0
1992,51.500152,-0.126236,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,-6.220475,155.63763,No summary available,1,1,1,4,Bougainville Revolutionary Army (BRA),0
1992,22.644036,91.906543,No summary available,1,1,1,2,Shanti Bahini - Peace Force,6
1992,37.929167,41.941111,No summary available,1,1,1,6,Unknown,0
1992,-13.283133,-75.319238,No summary available,1,1,1,1,Shining Path (SL),1
1992,-11.918478,-75.312889,No summary available,1,1,1,1,Shining Path (SL),5
1992,-27.470933,153.023502,No summary available,1,1,1,7,Unknown,0
1992,-24.988573,33.541401,No summary available,1,1,1,2,Mozambique National Resistance Movement (MNR),1
1992,37.924678,40.211448,No summary available,0,1,1,1,Unknown,1
1992,34.707332,33.023397,No summary available,1,1,1,3,Unknown,0
1992,40.639349,22.944616,No summary available,1,1,1,3,November 17 Revolutionary Organization (N17RO),0
1992,40.639349,22.944616,No summary available,1,1,1,3,November 17 Revolutionary Organization (N17RO),0
1992,54.597269,-5.930109,No summary available,1,1,1,4,Irish Republican Army (IRA),0
1992,-8.748752,-76.223882,No summary available,1,1,1,3,Narco-Terrorists,3
1992,-12.046378,-77.042791,No summary available,1,1,1,2,Shining Path (SL),2
1992,-33.469115,-70.641997,No summary available,1,1,1,1,Manuel Rodriguez Patriotic Front (FPMR),1
1992,-33.469115,-70.641997,No summary available,1,1,1,1,Manuel Rodriguez Patriotic Front (FPMR),1
1992,7.849039,-73.814703,No summary available,1,1,1,1,Unknown,2
1992,9.19974,-73.5433,No summary available,1,1,1,1,Unknown,1
1992,7.75954,-73.39031,No summary available,1,1,1,1,Unknown,1
1992,25.865247,-100.392589,No summary available,1,1,1,1,Unknown,1
1992,54.536706,-6.70361,No summary available,1,1,1,1,Irish Republican Army (IRA),1
1992,-12.046378,-77.042791,No summary available,1,1,1,1,Shining Path (SL),1
1992,7.060051,-73.853115,No summary available,1,1,1,3,National Liberation Army of Colombia (ELN),3
1992,54.597269,-5.930109,No summary available,0,1,1,2,Unknown,0
1992,4.092517,-75.154538,No summary available,1,1,1,2,Revolutionary Armed Forces of Colombia (FARC),3
1992,3.7246,-75.4841,No summary available,1,1,1,2,Unknown,2
1992,,,No summary available,1,1,1,2,Simon Bolivar Guerrilla Coordinating Board (CGSB),2
1992,7.060051,-73.853115,No summary available,1,1,0,2,National Liberation Army of Colombia (ELN),3
1992,33.888629,35.495479,No summary available,0,1,1,1,Unknown,1
1992,54.597269,-5.930109,No summary available,1,1,1,1,Ulster Freedom Fighters (UFF),1
1992,-13.508825,-72.527962,No summary available,1,1,1,1,Shining Path (SL),1
1992,43.256963,-2.923441,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1992,-17.387883,-66.251964,No summary available,1,1,1,3,Unknown,0
1992,-17.387883,-66.251964,No summary available,1,1,1,3,Unknown,0
1992,-16.500194,-68.150162,No summary available,1,1,1,3,Striking Minors Group,0
1992,8.833351,-73.200031,No summary available,1,1,1,3,National Liberation Army of Colombia (ELN),0
1992,8.833351,-73.200031,No summary available,1,1,1,3,National Liberation Army of Colombia (ELN),0
1992,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,9.70219,-73.27915,No summary available,1,1,1,2,National Liberation Army of Colombia (ELN),3
1992,,,No summary available,1,1,0,2,National Liberation Army of Colombia (ELN),2
1992,-2.134982,-79.587118,No summary available,1,1,1,2,Unknown,1
1992,31.900975,35.204318,No summary available,1,1,1,2,Hezbollah Palestine,0
1992,-13.508825,-72.527962,No summary available,1,1,1,2,Shining Path (SL),20
1992,-12.109131,-77.012545,No summary available,1,1,1,2,Shining Path (SL),20
1992,29.76045,-95.369784,"1/14/1992: An unknown perpetrator shot and wounded Dr. Douglas Karpen in the underground parking garage of a bank that was near the Women's Medical Center, the abortion clinic where Dr. Karpen was employed, in Houston, Texas, United States. Authorities were unsure whether Dr. Karpen was attacked because of his profession or if this incident was part of a common robbery.",1,1,1,1,Anti-Abortion Activists,0
1992,34.434167,70.447778,No summary available,1,1,1,1,Unaffiliated Individual(s),1
1992,13.69288,-89.199161,No summary available,1,1,1,1,Death Squad,1
1992,32.461992,35.302462,No summary available,1,1,1,1,Palestinians,1
1992,33.888629,35.495479,No summary available,1,1,1,1,Unknown,1
1992,-11.495531,-77.207192,No summary available,1,1,1,1,Shining Path (SL),1
1992,-0.357077,42.546636,No summary available,1,1,1,1,Unknown,1
1992,39.470239,-0.376805,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1992,,,No summary available,1,1,0,2,National Liberation Army of Colombia (ELN),2
1992,7.060051,-73.853115,No summary available,1,1,0,3,Unknown,0
1992,-2.170832,-79.922359,No summary available,1,1,1,7,Workers/Employees,0
1992,-25.908271,32.489861,No summary available,1,1,1,2,Mozambique National Resistance Movement (MNR),2
1992,38.353182,38.32083,No summary available,1,1,1,2,Kurdistan Workers' Party (PKK),2
1992,33.562839,35.36887,No summary available,1,1,1,1,Unknown,1
1992,-30.571475,30.573046,No summary available,1,1,1,1,Unknown,7
1992,36.686562,-6.137173,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),0
1992,41.387917,2.169919,No summary available,1,1,0,1,Basque Fatherland and Freedom (ETA),2
1992,48.77156,14.98511,No summary available,1,1,1,2,Neo-Nazi Group,0
1992,54.99451,-7.319996,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,54.99451,-7.319996,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,8.994269,-79.518792,No summary available,1,1,1,3,Unknown,0
1992,41.241231,-3.744402,No summary available,1,1,1,3,First of October Antifascist Resistance Group (GRAPO),0
1992,-3.416843,-65.856065,No summary available,1,1,0,2,Shining Path (SL),6
1992,13.69288,-89.199161,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),0
1992,52.516667,13.4,No summary available,1,1,1,3,Revolutionary Cells,0
1992,34.083658,74.797368,No summary available,1,1,1,6,Ikhwan-ul-Muslimeen,0
1992,6.270526,-75.572173,No summary available,1,1,1,1,Unknown,1
1992,13.69288,-89.199161,No summary available,1,1,0,1,Farabundo Marti National Liberation Front (FMLN),2
1992,42.978368,47.491066,No summary available,1,1,1,1,Unknown,0
1992,30.155434,76.195762,No summary available,1,1,1,3,Sikh Extremists,8
1992,33.145,35.364444,No summary available,1,1,1,3,Hezbollah,2
1992,54.645861,-6.745149,No summary available,1,1,1,3,Irish Republican Army (IRA),8
1992,8.994269,-79.518792,No summary available,1,1,1,3,Unknown,0
1992,,,No summary available,1,1,1,3,Moro National Liberation Front (MNLF),0
1992,3.460565,-73.619591,No summary available,1,1,1,2,Revolutionary Armed Forces of Colombia (FARC),5
1992,3.2694,-73.37616,No summary available,1,1,1,2,Revolutionary Armed Forces of Colombia (FARC),1
1992,11.519184,42.262496,No summary available,1,1,0,2,Front for the Restoration of Unity and Democracy,61
1992,13.69288,-89.199161,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),1
1992,14.624422,-90.53288,No summary available,1,1,1,1,Unknown,4
1992,22.281867,114.161326,No summary available,1,1,1,1,Unknown,1
1992,31.766496,35.21172,No summary available,1,1,1,1,Palestinians,0
1992,48.113475,-1.675708,No summary available,1,1,1,3,Corsican National Liberation Front (FLNC),0
1992,48.113475,-1.675708,No summary available,1,1,1,3,Corsican National Liberation Front (FLNC),0
1992,33.600399,73.043426,No summary available,1,1,1,3,Unknown,1
1992,36.60637,3.08783,No summary available,1,1,1,3,Unknown,1
1992,6.34593,-75.50811,No summary available,1,1,1,2,Unknown,4
1992,11.759351,42.791767,No summary available,1,1,0,2,Front for the Restoration of Unity and Democracy,105
1992,26.141114,85.176449,No summary available,1,1,1,3,Sikh Extremists,0
1992,46.58976,-112.021204,"1/18/1992: Richard Thomas Andrews firebombed the wooden building that housed the Intermountain Planned Parenthood clinic in Helena, Montana, United States.  There were no casualties, but the building sustained $75,000 in damages.",1,1,1,7,Anti-Abortion Activists,0
1992,14.624422,-90.53288,No summary available,1,1,1,1,Unknown,2
1992,31.995965,35.27111,No summary available,1,1,1,1,Unknown,1
1992,37.072693,41.214825,No summary available,1,1,1,1,Unknown,1
1992,36.7525,3.04197,No summary available,1,1,1,3,Unknown,0
1992,-29.9533,-71.3436,No summary available,1,1,1,7,Unknown,0
1992,33.126993,35.219072,No summary available,1,1,1,3,Hezbollah,0
1992,33.126993,35.219072,No summary available,1,1,1,3,Hezbollah,1
1992,54.597269,-5.930109,No summary available,1,1,0,3,Irish Republican Army (IRA),0
1992,9.0333333,-79.5,No summary available,1,1,1,3,Unknown,0
1992,34.083658,74.797368,No summary available,1,1,1,3,Muslim Militants,0
1992,14.624422,-90.53288,No summary available,0,1,1,1,Unknown,1
1992,25.377846,68.346304,No summary available,0,1,1,1,Unknown,1
1992,-29.984897,30.703335,No summary available,0,1,1,1,Unknown,1
1992,-29.984897,30.703335,No summary available,1,1,1,1,Unknown,6
1992,23.885681,90.402691,No summary available,1,1,1,7,Militant Moslem Pilgrims,0
1992,25.377846,68.346304,No summary available,1,1,1,3,Unknown,0
1992,25.412672,68.271321,No summary available,1,1,1,3,Unknown,0
1992,34.083658,74.797368,No summary available,1,1,1,3,Muslim Militants,0
1992,,,No summary available,1,1,0,3,Hezbollah,0
1992,25.377846,68.346304,No summary available,0,1,1,2,Unknown,1
1992,7.716666,81.700188,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),0
1992,54.347539,-6.656108,No summary available,0,1,1,1,Unknown,0
1992,7.02556,124.315,No summary available,1,1,1,1,Unknown,1
1992,52.069858,4.291111,No summary available,1,1,1,3,Actiefront Nationalistisch Nederland,0
1992,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,34.171831,70.621679,No summary available,1,0,1,2,Jamiat-e Islami-yi Afghanistan,4
1992,33.398494,35.643922,No summary available,1,1,1,2,Hezbollah,0
1992,-14.69409,-74.124213,No summary available,1,1,1,2,Shining Path (SL),28
1992,8.5922,81.196796,No summary available,1,1,0,2,Liberation Tigers of Tamil Eelam (LTTE),20
1992,39.904818,41.2695,No summary available,1,1,1,9,Muslim Militants,0
1992,34.083658,74.797368,No summary available,1,1,1,6,Jammu and Kashmir Liberation Front,0
1992,36.734772,70.811995,No summary available,1,0,1,1,Jamiat-e Islami-yi Afghanistan,1
1992,3.420628,-76.522119,No summary available,1,1,1,1,Unknown,1
1992,41.89052,12.494249,No summary available,1,1,1,1,Neo-Nazi Group,0
1992,54.99451,-7.319996,No summary available,1,1,1,1,Irish Republican Army (IRA),0
1992,-26.222798,28.012176,No summary available,1,1,1,1,Unknown,0
1992,-26.201283,27.986892,No summary available,1,1,1,1,Unknown,4
1992,8.85768,-73.81579,No summary available,1,1,1,3,National Liberation Army of Colombia (ELN),0
1992,54.597269,-5.930109,No summary available,1,1,0,3,Irish Republican Army (IRA),0
1992,54.99451,-7.319996,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,54.99451,-7.319996,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,54.99451,-7.319996,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,14.596051,120.978666,No summary available,1,1,1,3,Left wing student group,0
1992,-33.469115,-70.641997,No summary available,1,1,1,2,Unknown,0
1992,-33.469115,-70.641997,No summary available,1,1,1,2,Unknown,0
1992,18.7325,7.3680556,No summary available,1,1,1,2,Tuareg Guerrillas,0
1992,-12.046378,-77.042791,No summary available,1,1,1,2,Shining Path (SL),4
1992,8.669167,80.326111,No summary available,1,1,0,2,Liberation Tigers of Tamil Eelam (LTTE),8
1992,7.594178,-74.811951,No summary available,1,1,1,6,National Liberation Army of Colombia (ELN),0
1992,33.43407,35.533752,No summary available,1,1,1,3,Hezbollah,0
1992,55.016954,-7.329385,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,55.026391,-7.180483,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,42.846718,-2.671635,No summary available,1,1,1,3,Basque Fatherland and Freedom (ETA),0
1992,1.60372,-76.97371,No summary available,1,1,1,2,Simon Bolivar Guerrilla Coordinating Board (CGSB),7
1992,50.111445,8.680615,No summary available,1,1,1,2,Islamic Golden Army,0
1992,31.326015,75.576183,No summary available,1,0,1,2,Sikh Extremists,4
1992,-11.254239,-74.636893,No summary available,1,1,0,2,Tupac Amaru Revolutionary Movement (MRTA),7
1992,11.558831,104.917445,No summary available,1,1,1,6,Unknown,1
1992,8.23342,-73.35331,No summary available,1,1,1,6,Simon Bolivar Guerrilla Coordinating Board (CGSB),0
1992,4.625719,-74.089095,No summary available,1,1,1,1,Unknown,1
1992,18.5391667,-72.335,No summary available,1,1,1,1,Unknown,1
1992,18.5391667,-72.335,No summary available,0,1,1,1,Unknown,1
1992,14.624422,-90.53288,No summary available,1,1,1,3,Guatemalan National Revolutionary Unity (URNG),0
1992,34.083658,74.797368,No summary available,1,1,1,3,Kashmiri Militants,1
1992,33.366111,35.513333,No summary available,1,1,1,3,Hezbollah,0
1992,52.156111,5.387827,No summary available,1,1,1,7,Neo-Nazi Group,0
1992,7.060051,-73.853115,No summary available,1,1,1,3,Unknown,5
1992,13.681766,-89.36063,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),0
1992,-8.488328,140.993333,No summary available,1,1,1,2,Free Aceh Movement (GAM),1
1992,6.270526,-75.572173,No summary available,1,1,1,1,Unknown,6
1992,-33.469115,-70.641997,No summary available,1,1,1,3,United Popular Action Movement,0
1992,-33.469115,-70.641997,No summary available,1,1,1,3,United Popular Action Movement,0
1992,6.643708,-73.653621,No summary available,1,1,1,3,Simon Bolivar Guerrilla Coordinating Board (CGSB),0
1992,8.994269,-79.518792,No summary available,1,1,1,3,Unknown,0
1992,41.013517,28.950672,No summary available,1,1,1,3,Kurdistan Workers' Party (PKK),2
1992,41.013517,28.950672,No summary available,1,1,1,3,Kurdistan Workers' Party (PKK),0
1992,3.866667,11.516667,No summary available,1,1,1,9,Muslim Youth,1
1992,14,-88.9,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),0
1992,14.083333,-91.05,No summary available,1,1,1,2,Guatemalan National Revolutionary Unity (URNG),0
1992,31.532569,35.099826,No summary available,1,1,1,2,Israeli Settler,0
1992,13.333325,-85.372013,No summary available,1,1,1,2,Recontras,4
1992,-6.062538,-77.167931,No summary available,1,1,0,2,Tupac Amaru Revolutionary Movement (MRTA),12
1992,3.250582,-76.227643,No summary available,1,1,1,6,Revolutionary Armed Forces of Colombia (FARC),0
1992,8.23342,-73.35331,No summary available,1,1,1,6,Libardo Moratoro Front,0
1992,16.41639,120.59306,No summary available,1,1,1,6,Unknown,0
1992,-33.469115,-70.641997,No summary available,1,1,1,1,Unknown,0
1992,14.77312,-91.183037,No summary available,1,1,1,1,Unknown,1
1992,14.0833,-87.2167,No summary available,1,1,1,1,Unknown,0
1992,32.373376,35.155885,No summary available,1,1,1,1,Revolutionary Security Apparatus,3
1992,54.597269,-5.930109,No summary available,1,1,1,1,Irish Republican Army (IRA),0
1992,-33.469115,-70.641997,No summary available,1,1,1,3,Unknown,0
1992,,,No summary available,1,1,0,2,Simon Bolivar Guerrilla Coordinating Board (CGSB),7
1992,13.62679,-85.8254,No summary available,1,1,1,2,Recompras,6
1992,54.597269,-5.930109,No summary available,1,1,1,2,Irish Republican Army (IRA),0
1992,54.597269,-5.930109,No summary available,1,1,1,2,Irish Republican Army (IRA),0
1992,,,No summary available,1,1,0,2,Shining Path (SL),9
1992,7.528,81.477833,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),13
1992,45.694903,9.669953,No summary available,0,1,1,6,Unknown,0
1992,54.597269,-5.930109,No summary available,1,1,1,1,Protestant Extremists,1
1992,-26.177929,27.974858,No summary available,0,1,1,1,Unknown,1
1992,-26.177929,27.974858,No summary available,1,1,1,1,Unknown,1
1992,31.532569,35.099826,No summary available,1,1,1,3,Palestinians,1
1992,32.461992,35.302462,No summary available,1,1,1,3,Palestinians,1
1992,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,41.594442,12.826349,No summary available,1,1,1,2,Neo-Nazi Group,0
1992,37.31765,37.568037,No summary available,1,1,0,2,Kurdistan Workers' Party (PKK),2
1992,11.558831,104.917445,No summary available,1,1,1,1,Unknown,1
1992,-13.163874,-74.223564,No summary available,1,1,1,1,Unknown,3
1992,41.013517,28.950672,No summary available,1,1,1,1,Unknown,1
1992,39.756517,46.747628,No summary available,1,1,1,3,Armenian Guerrillas,47
1992,7.07386,-75.14591,No summary available,1,1,1,2,Simon Bolivar Guerrilla Coordinating Board (CGSB),5
1992,,,No summary available,1,1,0,2,Simon Bolivar Guerrilla Coordinating Board (CGSB),3
1992,31.707868,35.202592,No summary available,1,1,1,2,Hasmoneans (Jewish Settler Group),0
1992,8.016772,-10.265123,No summary available,1,1,0,2,National Patriotic Front of Liberia (NPFL),7
1992,13.36448506,-85.29337972,No summary available,1,0,1,2,Recompras,2
1992,13.333325,-85.372013,No summary available,1,1,0,2,Recontras,0
1992,7.95603,-73.94496,No summary available,1,1,1,6,Unknown,0
1992,28.632381,77.220004,No summary available,1,1,1,3,Sikh Extremists,1
1992,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1992,43.3282,-3.031509,No summary available,1,1,1,7,Unknown,0
1992,-25.891968,32.605135,No summary available,1,1,1,2,Mozambique National Resistance Movement (MNR),18
1992,,,No summary available,1,1,1,3,Moro National Liberation Front (MNLF),0
1992,11.261504,122.536964,No summary available,1,1,0,2,New People's Army (NPA),5
1992,6.420191,121.971633,No summary available,1,1,1,2,Moro National Liberation Front (MNLF),6
1992,8.5922,81.196796,No summary available,1,1,0,2,Liberation Tigers of Tamil Eelam (LTTE),13
1992,8.345185,80.388133,No summary available,1,1,0,2,Liberation Tigers of Tamil Eelam (LTTE),3
1992,18.5391667,-72.335,No summary available,1,1,1,1,Unknown,1
1992,54.510893,-6.042726,No summary available,1,1,1,1,Protestant Extremists,1
1992,7.689011,81.72947,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),3
1992,59.332788,18.064488,No summary available,0,1,1,1,Unknown,1
1992,36.755556,3.038333,No summary available,1,1,1,3,Islamic Salvation Front (FIS),0
1992,45.539838,10.222956,No summary available,1,1,0,7,Unknown,0
1992,45.539838,10.222956,No summary available,1,1,0,2,Unknown,0
1992,7.414383,81.830633,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),1
