iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
1985,16.20955,-61.487493,No summary available,1,1,1,2,Caribbean Revolutionary Alliance (ARC),0
1985,13.7913889,-87.7166667,No summary available,1,1,1,1,National Republican Alliance Party,6
1985,,,No summary available,1,1,1,3,Shining Path (SL),0
1985,50.989041,7.030866,No summary available,1,1,1,9,Red Army Faction (RAF),0
1985,-34.6037,-58.381503,No summary available,1,1,1,6,Shining Path (SL),0
1985,4.5981,-74.07603,No summary available,1,1,1,3,Unknown,0
1985,33.872894,35.535687,No summary available,1,1,1,3,Unknown,0
1985,-17.905095,15.975806,No summary available,1,1,1,3,South-West Africa People's Organization (SWAPO),2
1985,13.69288,-89.199161,No summary available,1,1,1,1,Unknown,1
1985,13.66667,-89.26667,No summary available,1,1,1,1,Unknown,1
1985,13.6769444,-89.2797222,No summary available,1,1,0,5,Farabundo Marti National Liberation Front (FMLN),
1985,13.664223,-88.660622,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),45
1985,13.9977778,-89.3772222,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,0,2,Unknown,4
1985,33.888763,35.492016,No summary available,1,1,1,6,Unknown,0
1985,33.888629,35.495479,No summary available,1,1,1,3,Unknown,4
1985,4.5981,-74.07603,No summary available,1,1,1,3,Unknown,0
1985,11.978037,-86.37649345,No summary available,1,1,1,3,Nicaraguan Democratic Force (FDN),0
1985,11.978037,-86.37649345,No summary available,1,1,1,3,Nicaraguan Democratic Force (FDN),0
1985,13.87915,-83.45851,No summary available,1,1,1,2,Nicaraguan Democratic Force (FDN),
1985,13.93412,-84.59281,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),12
1985,12.94672,-86.52002,No summary available,1,1,1,2,Nicaraguan Democratic Force (FDN),
1985,12.2166667,-84.2166667,No summary available,1,1,1,2,Nicaraguan Democratic Force (FDN),
1985,,,No summary available,1,1,1,2,Nicaraguan Democratic Force (FDN),
1985,13.746389,-86.709722,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),34
1985,-34.891151,-56.187214,No summary available,1,1,1,7,Unknown,0
1985,10.32104,-84.428726,No summary available,1,1,1,7,Unknown,0
1985,13.174408,-86.612595,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),59
1985,13.62679,-85.8254,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),94
1985,33.888629,35.495479,No summary available,1,1,1,3,Unknown,3
1985,13.69288,-89.199161,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),0
1985,33.888629,35.495479,No summary available,1,1,1,3,Unknown,0
1985,33.888629,35.495479,No summary available,1,1,1,3,Unknown,4
1985,13.69288,-89.199161,No summary available,1,1,1,1,Unknown,1
1985,8.807483,124.790124,No summary available,1,1,0,9,New People's Army (NPA),3
1985,8.421877,125.839596,No summary available,1,1,1,9,Unknown,2
1985,3.322222,-76.234722,No summary available,1,1,1,6,Ricardo Franco Front (Dissident FARC),0
1985,9.66123,80.02558,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),0
1985,9.66123,80.02558,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),0
1985,9.66123,80.02558,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),0
1985,9.66123,80.02558,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),
1985,9.66123,80.02558,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),
1985,9.66123,80.02558,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),
1985,9.66123,80.02558,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),
1985,9.66123,80.02558,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),
1985,50.850335,4.351685,No summary available,1,1,1,3,Communist Combattant Cells (CCC) (Belgium),0
1985,3.529901,-76.298006,No summary available,1,1,1,1,Ricardo Franco Front (Dissident FARC),1
1985,6.270526,-75.572173,No summary available,1,1,1,3,Ricardo Franco Front (Dissident FARC),0
1985,,,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),2
1985,13.8222,-89.25389,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),2
1985,,,No summary available,1,1,0,2,Misurasata Indian Organization,10
1985,9.380289,80.377,No summary available,1,1,1,2,Tamils,1
1985,7.074044,125.616549,No summary available,1,1,0,3,Unknown,0
1985,-12.068306,-75.210163,No summary available,1,1,1,3,Shining Path (SL),0
1985,50.850335,4.351685,No summary available,1,1,1,3,Communist Combattant Cells (CCC) (Belgium),0
1985,14.624422,-90.53288,No summary available,1,1,1,7,Unknown,0
1985,13.99417,-89.55972,No summary available,1,1,1,1,Farabundo Marti National Liberation Front (FMLN),1
1985,6.270526,-75.572173,No summary available,1,1,1,3,National Liberation Army of Colombia (ELN),0
1985,13.790327,-88.475585,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),
1985,13.933732,-89.025836,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),7
1985,,,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),5
1985,,,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),8
1985,,,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),30
1985,,,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),10
1985,13.564251,-86.02984,No summary available,1,1,1,2,Nicaraguan Democratic Force (FDN),3
1985,-12.916667,-73.833333,No summary available,1,1,0,2,Shining Path (SL),7
1985,-13.225278,-74.139167,No summary available,1,1,0,2,Shining Path (SL),2
1985,-12.939782,-74.247478,No summary available,1,1,1,2,Shining Path (SL),1
1985,,,No summary available,1,1,0,3,Palestinian/Lebanese nationalists,0
1985,33.562839,35.36887,No summary available,1,1,0,3,Palestinian/Lebanese nationalists,
1985,13.69288,-89.199161,No summary available,1,1,0,1,Farabundo Marti National Liberation Front (FMLN),1
1985,7.060051,-73.853115,No summary available,1,1,0,2,Unknown,4
1985,13.6667,-88.208264,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),1
1985,-9.34736,-77.170903,No summary available,1,1,1,2,Shining Path (SL),8
1985,14.624422,-90.53288,No summary available,1,1,1,6,Unknown,0
1985,33.888629,35.495479,No summary available,1,1,1,3,Unknown,0
1985,33.888763,35.492016,No summary available,1,1,1,3,Unknown,0
1985,33.888629,35.495479,No summary available,1,1,1,3,Unknown,0
1985,6.270526,-75.572173,No summary available,1,1,0,3,National Liberation Army of Colombia (ELN),2
1985,13.7333333,-88.8833333,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),
1985,13.7333333,-88.8833333,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),
1985,13.7333333,-88.8833333,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),
1985,13.7333333,-88.8833333,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),
1985,13.7333333,-88.8833333,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),
1985,13.7333333,-88.8833333,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),
1985,13.64121,-88.785423,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),0
1985,13.3833333,-87.9333333,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),3
1985,13.87556,-89.40333,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),
1985,13.85,-88.9666667,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),4
1985,15.519717,-91.188243,No summary available,1,1,0,2,Unknown,5
1985,14.933333,-91.816667,No summary available,1,1,0,2,Unknown,3
1985,43.195198,-2.097548,No summary available,1,1,1,6,Basque Fatherland and Freedom (ETA),0
1985,-13.163874,-74.223564,No summary available,1,1,1,3,Shining Path (SL),1
1985,33.888629,35.495479,No summary available,1,1,1,3,Unknown,2
1985,33.888629,35.495479,No summary available,1,1,1,3,Unknown,0
1985,15.511667,-91.219722,No summary available,1,1,0,2,Guerrilla Army of the Poor (EGP),11
1985,12.069883,-86.476841,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),
1985,11.32716209,-84.03855896,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),
1985,,,No summary available,1,1,1,3,Tamils,39
1985,48.777106,9.180769,No summary available,1,1,1,3,Red Army Faction (RAF),1
1985,49.008085,8.403756,No summary available,1,1,1,7,Unknown,0
1985,33.888629,35.495479,No summary available,1,1,1,3,Unknown,0
1985,43.320664,-3.020252,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1985,,,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),
1985,52.516667,13.4,No summary available,1,1,1,3,Unknown,0
1985,52.516667,13.4,No summary available,1,1,1,3,Red Army Faction (RAF),0
1985,13.7682,-88.129139,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),0
1985,13.041707,-86.905374,No summary available,1,1,1,3,Nicaraguan Democratic Force (FDN),0
1985,42.599876,-5.571752,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),0
1985,8.568451,-74.55436,No summary available,1,1,1,5,National Liberation Army of Colombia (ELN),1
1985,,,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),
1985,,,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),
1985,13.548685,-85.781946,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),
1985,12.93954,-83.53461,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),
1985,,,No summary available,1,1,1,3,Muslim Extremists,0
1985,33.562839,35.36887,No summary available,1,1,1,3,Unknown,2
1985,,,No summary available,1,1,1,3,Nicaraguan Democratic Force (FDN),0
1985,6.209539,-75.497642,No summary available,1,1,1,2,Revolutionary Armed Forces of Colombia (FARC),
1985,13.69288,-89.199161,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),2
1985,13.79833,-89.17889,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),1
1985,-13.163874,-74.223564,No summary available,1,1,1,3,Shining Path (SL),0
1985,13.47348688,-86.23244476,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),1
1985,13.47348688,-86.23244476,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),
1985,7.716666,81.700188,No summary available,1,1,1,3,Unknown,3
1985,53.430252,10.374086,No summary available,1,1,1,3,Gruppe Haw Weg Den Scheiss,0
1985,41.918891,8.737554,No summary available,1,1,1,3,Corsican National Liberation Front (FLNC),
1985,48.856614,2.352222,No summary available,1,1,1,1,Action Directe,1
1985,14.638379,-91.230164,No summary available,1,1,1,6,Revolutionary Organization of People in Arms (ORPA),0
1985,18.46617,-66.106654,"01/25/1985:  A light antitank weapon, namely a bazooka rocket, was fired at the United States Courthouse in Old San Juan, Puerto Rico, striking the back of the fourth floor of the courthouse building.  No casualties resulted from the incident, but the attack caused damage to a wall of the building as well as shattered a window.  Both Los Macheteros and the Organization of Volunteers for the Puerto Rican Revolution were responsible for the attack, which they claimed in a joint communiqué five days later, stating that the attack was in memory of the Puerto Rican Revolutionary, Juan Antonio Corretjer, who had died the week earlier, but as a poet and advocate of Puerto Rican Independence, he spent much of his life fighting against ""Yankee Imperialism.""",1,1,1,3,Macheteros,0
1985,41.918891,8.737554,No summary available,1,1,1,3,Corsican National Liberation Front (FLNC),0
1985,4.5981,-74.07603,No summary available,1,1,1,3,Revolutionary Armed Forces of Colombia (FARC),0
1985,13.933732,-89.025836,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),5
1985,15.519717,-91.188243,No summary available,1,1,0,2,Unknown,12
1985,11.32716209,-84.03855896,No summary available,1,1,1,6,Nicaraguan Democratic Force (FDN),0
1985,13.4833333,-88.4666667,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),
1985,-13.508825,-72.527962,No summary available,1,1,1,2,Shining Path (SL),
1985,-13.755419,-73.78756,No summary available,1,1,1,3,Shining Path (SL),
1985,-13.755419,-73.78756,No summary available,1,1,1,3,Shining Path (SL),
1985,-13.755419,-73.78756,No summary available,1,1,1,3,Shining Path (SL),
1985,-13.755419,-73.78756,No summary available,1,1,1,3,Shining Path (SL),
1985,-13.755419,-73.78756,No summary available,1,1,1,3,Shining Path (SL),
1985,-13.755419,-73.78756,No summary available,1,1,1,3,Shining Path (SL),
1985,-13.755419,-73.78756,No summary available,1,1,1,3,Shining Path (SL),
1985,-13.755419,-73.78756,No summary available,1,1,1,3,Shining Path (SL),
1985,-13.755419,-73.78756,No summary available,1,1,1,3,Shining Path (SL),
1985,-13.755419,-73.78756,No summary available,1,1,1,3,Shining Path (SL),
1985,-13.755419,-73.78756,No summary available,1,1,1,3,Shining Path (SL),
1985,-10.680652,-76.259918,No summary available,1,1,1,3,Shining Path (SL),
1985,-10.677372,-76.261149,No summary available,1,1,1,3,Shining Path (SL),
1985,-10.680652,-76.259918,No summary available,1,1,1,3,Shining Path (SL),
1985,-10.680652,-76.259918,No summary available,1,1,1,3,Shining Path (SL),
1985,,,No summary available,1,1,1,2,Nicaraguan Democratic Force (FDN),4
1985,,,No summary available,1,1,1,5,Nicaraguan Democratic Force (FDN),
1985,7.529372,81.794609,No summary available,1,1,1,3,Unknown,4
1985,51.881458,10.562539,No summary available,1,1,1,7,Unknown,0
1985,6.270526,-75.572173,No summary available,1,1,1,3,Ricardo Franco Front (Dissident FARC),1
1985,4.5981,-74.07603,No summary available,1,1,1,3,Ricardo Franco Front (Dissident FARC),0
1985,3.420628,-76.522119,No summary available,1,1,1,7,Ricardo Franco Front (Dissident FARC),0
1985,3.420628,-76.522119,No summary available,1,1,1,7,Ricardo Franco Front (Dissident FARC),0
1985,3.420628,-76.522119,No summary available,1,1,1,7,Ricardo Franco Front (Dissident FARC),0
1985,3.420628,-76.522119,No summary available,1,1,1,3,Ricardo Franco Front (Dissident FARC),0
1985,,,No summary available,1,1,0,2,Ricardo Franco Front (Dissident FARC),3
1985,38.015624,-7.865237,No summary available,1,1,0,3,Unknown,0
1985,38.015624,-7.865237,No summary available,1,1,0,3,Unknown,0
1985,38.015624,-7.865237,No summary available,1,1,0,3,Unknown,0
1985,38.015624,-7.865237,No summary available,1,1,0,3,Unknown,0
1985,38.015624,-7.865237,No summary available,1,1,0,3,Unknown,0
1985,38.015624,-7.865237,No summary available,1,1,0,3,Unknown,0
1985,38.015624,-7.865237,No summary available,1,1,0,3,Unknown,0
1985,38.015624,-7.865237,No summary available,1,1,0,3,Unknown,0
1985,-12.046378,-77.042791,No summary available,1,1,1,3,Unknown,0
1985,34.438094,35.830837,No summary available,1,1,1,3,Unknown,10
1985,48.066495,11.380158,No summary available,1,1,1,1,Red Army Faction (RAF),1
1985,54.190675,-7.562948,No summary available,1,1,0,1,Irish Republican Army (IRA),1
1985,33.888629,35.495479,No summary available,1,1,1,3,Unknown,0
1985,33.888629,35.495479,No summary available,1,1,1,3,Hezbollah,0
1985,33.888629,35.495479,No summary available,1,1,1,3,Hezbollah,0
1985,33.888629,35.495479,No summary available,1,1,1,3,Hezbollah,0
1985,13.376402,-84.86509,No summary available,1,1,1,2,Nicaraguan Democratic Force (FDN),2
1985,37.97918,23.716647,No summary available,1,1,1,3,National Front (Greece),0
1985,43.256963,-2.923441,No summary available,1,1,1,3,Basque Fatherland and Freedom (ETA),0
1985,43.320812,-1.984447,No summary available,1,1,1,3,Basque Fatherland and Freedom (ETA),0
1985,48.856614,2.352222,No summary available,1,1,1,3,Unknown,0
1985,51.93744,11.21601,No summary available,1,1,1,7,Northern Terror Front,0
1985,30.210994,74.945475,No summary available,1,1,1,9,Unknown,6
1985,12.684095,-86.212746,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),18
1985,-10.920784,-76.059497,No summary available,1,1,1,2,Shining Path (SL),18
1985,-12.046378,-77.042791,No summary available,1,1,1,9,Unknown,0
1985,33.272157,35.203278,No summary available,1,1,0,3,Unknown,0
1985,33.272157,35.203278,No summary available,1,1,0,3,Unknown,0
1985,33.272157,35.203278,No summary available,1,1,0,0,Unknown,12
1985,23.940848,91.988153,No summary available,1,1,1,1,Tripura National Volunteers (TNV),2
1985,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1985,,,No summary available,1,1,1,9,Tripura National Volunteers (TNV),0
1985,,,No summary available,1,1,1,1,Tripura National Volunteers (TNV),
1985,-10.62075,-77.040939,No summary available,1,1,1,3,Shining Path (SL),2
1985,50.111445,8.680615,No summary available,1,1,1,7,Unknown,0
1985,37.968521,23.692605,No summary available,1,1,1,7,Unknown,0
1985,35.696442,51.422974,No summary available,1,1,1,3,Unknown,1
1985,13.69288,-89.199161,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),0
1985,13.69288,-89.199161,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),
1985,15.365662,-90.47916,No summary available,1,1,0,2,Unknown,1
1985,14.932386,-91.913588,No summary available,1,1,0,2,Unknown,3
1985,,,No summary available,1,1,1,9,Shining Path (SL),13
1985,6.270526,-75.572173,No summary available,1,1,1,3,Revolutionary Armed Forces of Colombia (FARC),0
1985,6.270526,-75.572173,No summary available,1,1,1,3,Revolutionary Armed Forces of Colombia (FARC),0
1985,6.270526,-75.572173,No summary available,1,1,1,3,Revolutionary Armed Forces of Colombia (FARC),0
1985,6.270526,-75.572173,No summary available,1,1,1,3,Revolutionary Armed Forces of Colombia (FARC),0
1985,6.270526,-75.572173,No summary available,1,1,1,3,Revolutionary Armed Forces of Colombia (FARC),0
1985,6.270526,-75.572173,No summary available,1,1,1,3,Revolutionary Armed Forces of Colombia (FARC),0
1985,7.07786,-74.70355,No summary available,1,1,1,2,National Liberation Army of Colombia (ELN),1
1985,6.270526,-75.572173,No summary available,1,1,1,3,Revolutionary Armed Forces of Colombia (FARC),1
1985,33.888629,35.495479,No summary available,1,1,1,4,Black Brigade,0
1985,43.1839,-2.265466,No summary available,1,1,1,2,Basque Fatherland and Freedom (ETA),0
1985,43.1839,-2.265466,No summary available,1,1,1,2,Basque Fatherland and Freedom (ETA),0
1985,43.1839,-2.265466,No summary available,1,1,1,2,Basque Fatherland and Freedom (ETA),0
1985,41.89052,12.494249,No summary available,1,1,1,3,Worker's Brigade,0
1985,,,No summary available,1,1,1,6,FACDM,0
1985,-13.517999,-72.574661,No summary available,1,1,1,2,Shining Path (SL),2
1985,41.918891,8.737554,No summary available,1,1,0,3,Separatists,
1985,34.438094,35.830837,No summary available,1,0,1,3,Unknown,75
1985,33.888629,35.495479,No summary available,1,1,1,3,Unknown,2
1985,33.888763,35.492016,No summary available,1,1,1,3,Unknown,0
1985,6.643708,-73.653621,No summary available,1,1,1,2,National Liberation Army of Colombia (ELN),
1985,6.643708,-73.653621,No summary available,1,1,1,2,National Liberation Army of Colombia (ELN),2
1985,-13.920242,-74.334553,No summary available,1,1,0,2,Shining Path (SL),1
1985,,,No summary available,1,1,0,2,Unknown,1
1985,-13.163874,-74.223564,No summary available,1,1,1,9,Shining Path (SL),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,,,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1985,8.421877,125.839596,No summary available,1,1,1,9,Unknown,2
1985,2.19673,-75.62909,No summary available,1,1,1,1,National Liberation Army of Colombia (ELN),1
1985,12.136647,-86.250767,No summary available,1,1,0,2,Nicaraguan Democratic Force (FDN),23
1985,-14.31884,-74.378173,No summary available,1,1,1,3,Shining Path (SL),
1985,-13.163874,-74.223564,No summary available,1,1,1,3,Shining Path (SL),
1985,-13.163874,-74.223564,No summary available,1,1,1,3,Shining Path (SL),
