iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
1979,12.136389,-86.251389,No summary available,1,1,1,1,Sandinista National Liberation Front (FSLN),1
1979,-35.308236,149.124224,No summary available,1,1,1,3,Unknown,0
1979,40.416691,-3.700345,No summary available,1,1,1,3,Unknown,0
1979,40.416691,-3.700345,No summary available,1,1,1,3,Unknown,0
1979,40.416691,-3.700345,No summary available,1,1,1,3,Unknown,0
1979,28.124824,-15.430008,No summary available,1,1,1,2,Canary Islands Independence Movement,0
1979,21.64706,98.12529,No summary available,1,1,0,2,People's Army (Myanmar),2
1979,12.136389,-86.251389,No summary available,1,1,1,2,Sandinista National Liberation Front (FSLN),0
1979,12.136389,-86.251389,No summary available,1,1,1,6,Sandinista National Liberation Front (FSLN),1
1979,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),2
1979,,,No summary available,1,1,1,3,Zimbabwe African People's Union,19
1979,31.252973,34.791462,No summary available,1,1,1,3,Palestinians,1
1979,41.89052,12.494249,No summary available,1,1,1,7,Unknown,
1979,41.89052,12.494249,No summary available,1,1,1,7,Unknown,0
1979,41.89052,12.494249,No summary available,1,1,1,7,Unknown,0
1979,41.89052,12.494249,No summary available,1,1,1,7,Unknown,0
1979,41.89052,12.494249,No summary available,1,1,1,7,Unknown,0
1979,41.89052,12.494249,No summary available,1,1,1,7,Italian Social Movement (MSI),0
1979,43.047076,-2.204605,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),2
1979,43.143332,-2.962985,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),0
1979,12.43257,-86.881204,No summary available,1,1,1,2,Unknown,0
1979,-34.6037,-58.381503,No summary available,1,1,1,6,Unknown,0
1979,41.91894,8.738346,No summary available,1,1,1,3,Corsican National Liberation Front (FLNC),0
1979,41.89052,12.494249,No summary available,1,1,1,7,Italian Social Movement (MSI),0
1979,41.89052,12.494249,No summary available,1,1,1,7,Unknown,0
1979,21.347771,99.033279,No summary available,1,1,0,2,People's Army (Myanmar),0
1979,5.459444,-74.338056,No summary available,1,1,0,3,Revolutionary Armed Forces of Colombia (FARC),7
1979,,,No summary available,1,1,1,2,Moro National Liberation Front (MNLF),6
1979,32.015577,34.78853,No summary available,1,1,1,3,Palestinians,0
1979,48.208174,16.373819,No summary available,1,1,1,1,Unknown,0
1979,45.463681,9.188171,No summary available,1,1,1,6,Unknown,
1979,12.136389,-86.251389,No summary available,1,1,1,1,People's Army (Nicaragua),1
1979,40.416691,-3.700345,No summary available,1,1,1,1,First of October Antifascist Resistance Group (GRAPO),1
1979,20.292237,98.895448,No summary available,1,1,0,2,People's Army (Myanmar),8
1979,41.89052,12.494249,No summary available,1,1,1,6,Armed Revolutionary Nuclei (NAR),0
1979,54.597269,-5.930109,No summary available,1,1,1,2,Irish Republican Army (IRA),0
1979,41.89052,12.494249,No summary available,1,1,1,7,Italian Social Movement (MSI),1
1979,41.89052,12.494249,No summary available,1,1,1,1,Organized Comrads for Communism,1
1979,3.420628,-76.522119,No summary available,1,1,0,2,M-19 (Movement of April 19),0
1979,18,-76.8,No summary available,1,1,1,2,Unknown,2
1979,13.5064,-86.32761,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,,,No summary available,1,1,1,2,Sandinista National Liberation Front (FSLN),1
1979,6.309924,120.565896,No summary available,1,1,1,2,Moro National Liberation Front (MNLF),8
1979,,,No summary available,1,1,1,9,Zimbabwe Patriotic Front,0
1979,18,-76.8,No summary available,1,1,1,6,Unknown,2
1979,42.309409,9.149022,No summary available,1,1,0,9,Unknown,
1979,-12.046378,-77.042791,No summary available,1,1,1,2,Unknown,0
1979,-20.128481,28.624771,No summary available,1,1,1,3,Black Nationalists,0
1979,-20.128481,28.624771,No summary available,1,1,1,3,Black Nationalists,0
1979,11.39873,-85.84626,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),3
1979,12.801872,-86.372104,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),1
1979,12.079846,-86.017103,No summary available,1,1,1,7,Sandinista National Liberation Front (FSLN),
1979,40.416691,-3.700345,No summary available,1,1,1,9,Unknown,0
1979,40.416691,-3.700345,No summary available,1,1,1,1,Unknown,1
1979,7.060051,-73.853115,No summary available,1,1,1,7,Unknown,0
1979,36.8027778,10.1797222,No summary available,1,1,1,4,Unknown,0
1979,-19.780034,32.445833,No summary available,1,1,1,3,Unknown,0
1979,6.339722,-73.616944,No summary available,1,1,1,1,Unknown,1
1979,43.388051,-1.663055,No summary available,1,0,1,1,Basque Fatherland and Freedom (ETA),0
1979,26.200605,92.937574,No summary available,1,1,1,2,Naga People,
1979,33.014797,35.275805,No summary available,1,1,1,5,Democratic Front for the Liberation of Palestine (DFLP),4
1979,,,No summary available,1,1,1,3,South-West Africa People's Organization (SWAPO),2
1979,-17.828394,31.052986,No summary available,1,1,1,2,Rhodesian guerillas,1
1979,43.178205,-2.31164,No summary available,1,1,1,3,Basque Fatherland and Freedom (ETA),2
1979,24.817011,93.936844,No summary available,1,1,1,1,Unknown,3
1979,12.136389,-86.251389,No summary available,1,1,1,1,Sandinista National Liberation Front (FSLN),0
1979,13.69288,-89.199161,No summary available,1,1,1,3,United Popular Action Front (FAPU),0
1979,22.833333,97.466667,No summary available,1,1,0,2,People's Army (Myanmar),11
1979,12.136389,-86.251389,No summary available,1,1,1,7,Sandinista National Liberation Front (FSLN),0
1979,12.136389,-86.251389,No summary available,1,1,0,9,Sandinista National Liberation Front (FSLN),0
1979,12.43257,-86.881204,No summary available,1,1,1,2,Unknown,1
1979,6.796989,124.702591,No summary available,1,1,0,2,Moro National Liberation Front (MNLF),19
1979,12.136389,-86.251389,No summary available,1,1,1,6,Sandinista National Liberation Front (FSLN),
1979,-25.533579,26.077682,No summary available,1,1,1,9,African National Congress (South Africa),0
1979,55.676075,12.568316,No summary available,1,1,1,3,Unknown,0
1979,55.676075,12.568316,No summary available,1,1,1,3,Unknown,0
1979,30.275508,57.079332,No summary available,1,1,1,1,Mujahedin-e Khalq (MEK),1
1979,45.817605,8.826384,No summary available,1,1,1,1,Armed Proletarian Squads,0
1979,12.136389,-86.251389,No summary available,0,1,1,1,Unknown,1
1979,,,No summary available,1,1,0,2,Unknown,0
1979,,,No summary available,1,1,0,2,Unknown,2
1979,12.136389,-86.251389,No summary available,1,1,1,9,Unknown,
1979,12.136389,-86.251389,No summary available,1,1,1,2,Unknown,0
1979,12.136389,-86.251389,No summary available,1,1,1,9,Unknown,
1979,43.256963,-2.923441,No summary available,1,1,1,3,Basque Fatherland and Freedom (ETA),0
1979,31.766496,35.21172,No summary available,1,1,1,3,Palestinians,0
1979,32.793921,34.990615,No summary available,1,1,1,3,Palestinians,0
1979,13.69288,-89.199161,No summary available,1,1,1,2,United Popular Action Front (FAPU),0
1979,12.136389,-86.251389,No summary available,1,1,1,2,Sandinista National Liberation Front (FSLN),0
1979,43.320664,-3.020252,No summary available,1,1,1,2,Basque Fatherland and Freedom (ETA),0
1979,33.888629,35.495479,No summary available,1,1,1,4,Shiite Muslims,0
1979,36.203908,36.159917,No summary available,1,1,1,1,Unknown,1
1979,11.911259,-86.074294,No summary available,1,1,0,2,Unknown,2
1979,13.69288,-89.199161,No summary available,1,1,1,6,Armed Forces of National Resistance (FARN),2
1979,45.463681,9.188171,No summary available,1,1,1,6,Unknown,0
1979,31.766496,35.21172,No summary available,1,1,1,3,Palestinians,0
1979,45.694903,9.669953,No summary available,1,1,1,3,Unknown,0
1979,45.694903,9.669953,No summary available,1,1,1,3,Unknown,0
1979,45.694903,9.669953,No summary available,1,1,1,3,Unknown,0
1979,45.694903,9.669953,No summary available,1,1,1,3,Unknown,0
1979,45.463681,9.188171,No summary available,1,1,1,3,Guards of the Fighting Proletariat,0
1979,39.922059,32.854683,No summary available,1,1,1,3,Unknown,0
1979,51.500152,-0.126236,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1979,51.523072,0.592514,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1979,6.5225,122.19194,No summary available,1,1,1,2,Moro National Liberation Front (MNLF),3
1979,5.459444,-74.338056,No summary available,1,1,0,3,Revolutionary Armed Forces of Colombia (FARC),7
1979,11.727473,-86.21585,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,11.727473,-86.21585,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,11.727473,-86.21585,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,11.727473,-86.21585,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,11.727473,-86.21585,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,11.727473,-86.21585,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,11.727473,-86.21585,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,11.727473,-86.21585,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,11.727473,-86.21585,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,11.727473,-86.21585,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),
1979,6.581675,122.179507,No summary available,1,1,1,2,Moro National Liberation Front (MNLF),3
1979,51.931264,7.352391,No summary available,1,1,1,3,Neo-Nazi Group,0
1979,44.49419,11.346518,No summary available,1,1,1,3,Unknown,0
1979,45.070562,7.686619,No summary available,1,1,1,1,Prima Linea,1
1979,43.320812,-1.984447,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1979,36.686562,-6.137173,No summary available,1,1,0,1,Unknown,1
1979,12.39930137,-86.87774064,No summary available,1,1,1,7,Sandinista National Liberation Front (FSLN),0
1979,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1979,4.5981,-74.07603,No summary available,1,1,1,6,Unknown,
1979,45.070562,7.686619,No summary available,1,1,1,6,Unknown,0
1979,31.766496,35.21172,No summary available,1,1,1,3,Palestinians,0
1979,41.387917,2.169919,No summary available,1,1,1,3,Unknown,0
1979,41.387917,2.169919,No summary available,1,1,1,3,First of October Antifascist Resistance Group (GRAPO),0
1979,43.320812,-1.984447,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),0
1979,4.528694,-75.703846,No summary available,1,1,1,5,Popular Liberation Army (EPL),
1979,35.696442,51.422974,No summary available,1,1,1,2,Unknown,0
1979,12.136389,-86.251389,No summary available,1,1,1,3,Sandinista National Liberation Front (FSLN),
1979,42.06388,-1.605718,No summary available,1,1,1,2,Basque Fatherland and Freedom (ETA),0
1979,4.5981,-74.07603,No summary available,1,1,0,3,M-19 (Movement of April 19),0
1979,13.99417,-89.55972,No summary available,1,1,1,5,People's Liberation Forces (FPL),0
1979,13.7188889,-89.7241667,No summary available,1,1,1,5,People's Liberation Forces (FPL),0
1979,40.727165,8.558468,No summary available,1,1,1,6,Unknown,0
1979,41.89052,12.494249,No summary available,1,1,1,1,Unknown,0
1979,33.888629,35.495479,No summary available,1,0,1,1,Unknown,4
1979,4.636619,-74.122652,No summary available,1,1,1,9,Workers' Self-Defense Movement (MAO),0
1979,15.408333,-91.147222,No summary available,1,1,1,2,Guerrilla Army of the Poor (EGP),4
1979,41.89052,12.494249,No summary available,1,1,1,2,Unknown,0
1979,54.597269,-5.930109,No summary available,1,1,1,2,Irish Republican Army (IRA),0
1979,-17.931805,25.845749,No summary available,1,1,1,2,Black Nationalists,1
1979,38.236355,16.259982,No summary available,1,1,1,6,Unknown,0
1979,45.539838,10.222956,No summary available,1,1,1,6,Unknown,0
1979,54.597269,-5.930109,No summary available,1,1,1,1,Irish Republican Army (IRA),0
1979,40.840097,14.251636,No summary available,1,1,1,2,Fighting Communist Unit,0
1979,-26.215211,27.942235,No summary available,1,1,1,3,African National Congress (South Africa),0
1979,-34.6037,-58.381503,No summary available,1,1,1,3,Unknown,0
1979,-33.469115,-70.641997,No summary available,1,1,1,3,Unknown,0
1979,36.529688,-6.292657,No summary available,1,1,1,3,First of October Antifascist Resistance Group (GRAPO),0
1979,44.407062,8.933989,No summary available,1,1,1,1,Red Brigades,1
1979,45.463681,9.188171,No summary available,1,1,1,2,Unknown,0
1979,54.842824,-6.667731,No summary available,1,1,1,2,Irish Republican Army (IRA),0
1979,43.256963,-2.923441,No summary available,1,1,1,2,Basque Fatherland and Freedom (ETA),0
1979,-32.782684,26.631752,No summary available,1,1,1,3,African National Congress (South Africa),0
1979,-17.620422,12.653643,No summary available,1,1,1,3,South-West Africa People's Organization (SWAPO),2
1979,14.624422,-90.53288,No summary available,1,1,1,1,Armed Action Force (FADA),1
1979,14.624422,-90.53288,No summary available,1,1,1,1,Unknown,0
1979,12.136389,-86.251389,No summary available,1,1,0,1,Unknown,1
1979,,,No summary available,1,1,0,2,Shan State Progressive Party,2
1979,12.43257,-86.881204,No summary available,1,1,1,2,Unknown,0
1979,12.919106,-85.916609,No summary available,1,1,1,3,Unknown,0
1979,12.43257,-86.881204,No summary available,1,1,1,2,Unknown,0
1979,11.84962,-86.19903,No summary available,1,1,1,3,Unknown,0
1979,-12.825945,-74.111516,No summary available,1,1,1,2,Shining Path (SL),5
1979,-33.469115,-70.641997,No summary available,1,1,1,3,Unknown,
1979,31.764162,35.2577,No summary available,1,1,1,3,Palestinians,0
1979,31.764162,35.2577,No summary available,1,1,1,3,Palestinians,0
1979,31.139406,-5.059223,No summary available,1,1,1,3,Unknown,0
1979,51.500152,-0.126236,No summary available,1,1,1,3,Irish Republican Army (IRA),
1979,51.500152,-0.126236,No summary available,1,1,1,3,Irish Republican Army (IRA),
1979,51.500152,-0.126236,No summary available,1,1,1,3,Irish Republican Army (IRA),
1979,15.398988,-90.229882,No summary available,1,1,1,1,Unknown,1
1979,14.624422,-90.53288,No summary available,1,1,1,1,Unknown,1
1979,38.11564,13.361406,No summary available,1,1,1,1,Unknown,1
1979,41.89052,12.494249,No summary available,1,1,1,1,Red Flying Squad,0
1979,54.597269,-5.930109,No summary available,1,1,1,2,Irish Republican Army (IRA),0
1979,40.416691,-3.700345,No summary available,1,1,1,3,Guerrillas of Christ the King,0
1979,33.888629,35.495479,No summary available,1,1,1,2,Unknown,0
1979,42.907739,-2.064756,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1979,35.696944,-0.633056,No summary available,1,1,1,3,Unknown,
1979,,,No summary available,1,1,1,3,Palestinians,5
1979,41.387917,2.169919,No summary available,1,1,1,7,Basque Fatherland and Freedom (ETA),0
1979,,,No summary available,1,1,0,2,Revolutionary Armed Forces of Colombia (FARC),1
1979,,,No summary available,1,1,0,2,Shan State Progressive Party,0
1979,,,No summary available,1,1,0,2,Shan State Progressive Party,0
1979,,,No summary available,1,1,1,2,Shan State Progressive Party,0
1979,-33.616667,-70.566667,No summary available,1,1,1,3,Unknown,0
1979,48.856614,2.352222,No summary available,1,1,1,3,Unknown,0
1979,37.742242,-25.67495,No summary available,1,1,1,3,Front For the Liberation of the Azores,0
1979,37.742242,-25.67495,No summary available,1,1,1,1,Front For the Liberation of the Azores,0
1979,39.922059,32.854683,No summary available,1,1,1,3,Unknown,0
1979,39.922059,32.854683,No summary available,1,1,1,3,Unknown,0
1979,35.696442,51.422974,No summary available,1,1,0,1,Unknown,0
1979,45.463681,9.188171,No summary available,1,1,1,1,Prima Linea,1
1979,54.597269,-5.930109,No summary available,1,1,1,1,Irish Republican Army (IRA),0
1979,42.846718,-2.671635,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),0
1979,7.074167,-76.921389,No summary available,1,1,1,2,Revolutionary Armed Forces of Colombia (FARC),3
1979,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1979,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1979,39.470239,-0.376805,No summary available,1,1,0,3,Unknown,0
1979,43.099441,-2.381747,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1979,13.466667,-88.183333,No summary available,1,1,1,9,Armed Forces of National Resistance (FARN),0
1979,4.636619,-74.122652,No summary available,1,1,1,9,Revolutionary Armed Forces of Colombia (FARC),3
1979,12.136389,-86.251389,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,12.136389,-86.251389,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,43.136978,-2.073914,No summary available,1,1,1,3,Basque Fatherland and Freedom (ETA),1
1979,39.470239,-0.376805,No summary available,1,1,1,2,Basque Fatherland and Freedom (ETA),1
1979,43.716135,10.396584,No summary available,1,1,1,6,Unknown,0
1979,13.701964,-89.147774,No summary available,1,1,1,3,People's Liberation Forces (FPL),0
1979,32.462256,35.302489,No summary available,1,1,1,3,Palestinians,0
1979,37.97918,23.716647,No summary available,1,1,1,1,Revolutionary People's Struggle (ELA),1
1979,53.344104,-6.267494,No summary available,1,1,1,1,Irish Republican Army (IRA),1
1979,43.338233,-1.789272,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1979,14.04111,-88.938568,No summary available,1,1,1,5,People's Liberation Forces (FPL),0
1979,13.99417,-89.55972,No summary available,1,1,1,5,People's Liberation Forces (FPL),0
1979,8.833351,-73.200031,No summary available,1,1,1,9,National Liberation Army of Colombia (ELN),2
1979,6.313712,-73.950146,No summary available,1,1,0,2,Revolutionary Armed Forces of Colombia (FARC),
1979,12.136389,-86.251389,No summary available,1,1,1,2,Sandinista National Liberation Front (FSLN),2
1979,54.597269,-5.930109,No summary available,1,1,1,2,Irish Republican Army (IRA),1
1979,,,No summary available,1,1,1,3,Unknown,
1979,,,No summary available,1,1,1,3,Unknown,
1979,40.320996,9.330356,No summary available,1,1,1,6,Unknown,0
1979,48.856614,2.352222,No summary available,1,1,1,5,January 22,0
1979,13.69288,-89.199161,No summary available,1,1,1,3,People's Revolutionary Army (ERP) (El Salvador),9
1979,13.69288,-89.199161,No summary available,1,1,1,3,People's Revolutionary Army (ERP) (El Salvador),
1979,13.69288,-89.199161,No summary available,1,1,1,3,People's Revolutionary Army (ERP) (El Salvador),
1979,13.69288,-89.199161,No summary available,1,1,1,1,People's Revolutionary Army (ERP) (El Salvador),0
1979,13.69288,-89.199161,No summary available,1,1,0,3,People's Revolutionary Army (ERP) (El Salvador),9
1979,13.466667,-88.183333,No summary available,1,1,1,3,People's Revolutionary Army (ERP) (El Salvador),7
1979,34.009667,71.579994,No summary available,1,1,1,3,Unknown,6
1979,9.66123,80.02558,No summary available,1,1,1,2,Liberation Tigers of Tamil Eelam (LTTE),1
1979,41.018612,28.921206,No summary available,1,1,1,1,Unknown,1
1979,45.070562,7.686619,No summary available,1,1,1,2,Armed Proletariat Fighting Squad,0
1979,6.270526,-75.572173,No summary available,1,1,1,2,M-19 (Movement of April 19),0
1979,44.807866,10.329548,No summary available,1,1,1,6,Unknown,0
1979,13.69288,-89.199161,No summary available,1,1,1,3,People's Revolutionary Army (ERP) (El Salvador),0
1979,40.840097,14.251636,No summary available,1,1,1,3,Unknown,0
1979,,,No summary available,1,1,0,2,Shan State Progressive Party,13
1979,1.804883,-75.89077,No summary available,1,1,1,2,Unknown,7
1979,45.13344,10.026135,No summary available,1,1,1,2,Prima Linea,0
1979,,,No summary available,1,1,0,9,Sandinista National Liberation Front (FSLN),0
1979,,,No summary available,1,1,0,9,Sandinista National Liberation Front (FSLN),0
1979,,,No summary available,1,1,0,2,New People's Army (NPA),1
1979,42.817988,-1.644184,No summary available,1,1,1,6,Basque Fatherland and Freedom (ETA),0
1979,31.766496,35.21172,No summary available,1,1,1,3,Palestinians,1
1979,45.535858,9.238889,No summary available,1,1,1,3,Unknown,0
1979,40.416691,-3.700345,No summary available,1,1,1,3,Basque Fatherland and Freedom (ETA),0
1979,18.46617,-66.106654,No summary available,1,1,1,3,Unknown,0
1979,18.46617,-66.106654,No summary available,1,1,1,3,Unknown,0
1979,21.514028,99.560572,No summary available,1,1,0,2,Shan State Progressive Party,5
1979,6.505454,122.030064,No summary available,1,1,1,9,Unknown,2
1979,43.22048,-2.021122,No summary available,1,1,1,2,Basque Fatherland and Freedom (ETA),1
1979,43.18418,-2.473289,No summary available,1,1,1,2,Basque Fatherland and Freedom (ETA),0
1979,0.347834,32.58252,No summary available,1,1,1,3,Save Uganda Movement,0
1979,0.534526,33.302908,No summary available,1,1,1,3,Save Uganda Movement,0
1979,,,No summary available,1,1,1,6,Unknown,
1979,54.502852,-6.769568,No summary available,1,1,1,7,Irish Republican Army (IRA),0
1979,54.536706,-6.70361,No summary available,1,1,1,7,Irish Republican Army (IRA),0
1979,41.387917,2.169919,No summary available,1,1,1,7,Basque Fatherland and Freedom (ETA),0
1979,41.387917,2.169919,No summary available,1,1,1,7,Basque Fatherland and Freedom (ETA),0
1979,54.787715,-6.492314,No summary available,1,1,1,7,Irish Republican Army (IRA),0
1979,54.597269,-5.930109,No summary available,1,1,1,1,Irish Republican Army (IRA),2
1979,14.0833,-87.2167,No summary available,1,1,1,7,Unknown,0
1979,44.837838,11.620399,No summary available,1,1,1,6,Unknown,0
1979,8.427805,-82.430643,No summary available,1,1,1,3,Unknown,0
1979,41.387917,2.169919,No summary available,1,1,1,3,Basque Fatherland and Freedom (ETA),0
1979,45.070562,7.686619,No summary available,1,1,1,2,Prima Linea,0
1979,4.636619,-74.122652,No summary available,1,1,1,5,National Liberation Army of Colombia (ELN),0
1979,48.856614,2.352222,No summary available,1,1,1,8,Autonomous Groups,0
1979,45.73813,9.218926,No summary available,1,1,1,2,Unknown,0
1979,6.705778,121.972109,No summary available,1,1,0,9,Unknown,2
1979,45.463681,9.188171,No summary available,1,1,1,6,Unknown,0
1979,43.256963,-2.923441,No summary available,1,1,1,7,Unknown,0
1979,43.256963,-2.923441,No summary available,1,1,1,7,Unknown,0
1979,2.243589,-77.010385,No summary available,1,1,1,1,Revolutionary Armed Forces of Colombia (FARC),2
1979,11.978037,-86.37649345,No summary available,1,1,0,2,Unknown,1
1979,35.561257,139.716051,No summary available,1,1,1,7,Unknown,0
1979,13.99417,-89.55972,No summary available,1,1,1,6,Unknown,
1979,43.267454,-2.020169,No summary available,1,1,1,6,Basque Fatherland and Freedom (ETA),0
1979,39.922059,32.854683,No summary available,1,1,1,3,Unknown,0
1979,18.456792,-69.951164,No summary available,1,1,1,1,Unknown,1
1979,13.69288,-89.199161,No summary available,1,1,1,1,People's Liberation Forces (FPL),1
1979,14.624422,-90.53288,No summary available,1,1,1,1,Unknown,2
1979,41.018612,28.921206,No summary available,1,1,1,1,Fighters for the Liberation of the Turkish People,1
1979,15.341111,-91.174167,No summary available,1,1,1,9,Guerrilla Army of the Poor (EGP),
1979,15.486484,-91.25585,No summary available,1,1,1,9,Guerrilla Army of the Poor (EGP),
1979,34.122954,35.651926,No summary available,1,1,1,6,Muslim Guerrillas,
1979,19.041297,-98.2062,No summary available,1,1,1,3,Unknown,0
1979,,,No summary available,0,1,1,2,Black Nationalists,1
1979,41.387917,2.169919,No summary available,1,1,1,1,Catalan Liberation Front (FAC),2
1979,,,No summary available,1,1,0,2,People's Army (Myanmar),1
1979,45.539838,10.222956,No summary available,1,1,1,6,Unknown,
1979,13.69288,-89.199161,No summary available,1,1,1,1,Armed Forces of National Resistance (FARN),0
1979,6.88105,-73.41157,No summary available,1,1,1,9,Revolutionary Armed Forces of Colombia (FARC),4
1979,-17.408763,15.938798,No summary available,1,1,1,3,South-West Africa People's Organization (SWAPO),1
1979,12.136389,-86.251389,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,12.136389,-86.251389,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,13.08956,-86.354361,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),2
1979,38.217002,15.637014,No summary available,1,1,1,6,Unknown,0
1979,13.69288,-89.199161,No summary available,1,1,1,1,People's Liberation Forces (FPL),1
1979,12.43257,-86.881204,No summary available,1,1,1,1,Sandinista National Liberation Front (FSLN),1
1979,54.597269,-5.930109,No summary available,1,1,1,2,Irish Republican Army (IRA),0
1979,54.597269,-5.930109,No summary available,1,1,1,2,Irish Republican Army (IRA),0
1979,54.597269,-5.930109,No summary available,1,1,1,2,Irish Republican Army (IRA),0
1979,54.597269,-5.930109,No summary available,1,1,1,2,Irish Republican Army (IRA),0
1979,54.597269,-5.930109,No summary available,1,1,1,2,Irish Republican Army (IRA),0
1979,18.426803,-66.184506,No summary available,1,1,0,2,ROSADO-SOTO Command,0
1979,12.136389,-86.251389,No summary available,1,1,0,2,Sandinista National Liberation Front (FSLN),5
1979,12.136647,-86.250767,No summary available,1,1,0,3,Sandinista National Liberation Front (FSLN),5
1979,12.43257,-86.881204,No summary available,1,1,1,3,Unknown,
1979,12.43257,-86.881204,No summary available,1,1,1,3,Unknown,
1979,12.43257,-86.881204,No summary available,1,1,1,3,Unknown,
1979,12.43257,-86.881204,No summary available,1,1,1,3,Unknown,
1979,35.292339,-2.938794,No summary available,1,1,1,3,Abd al-Krim Commandos,0
1979,35.292339,-2.938794,No summary available,1,1,1,3,Abd al-Krim Commandos,0
1979,39.922059,32.854683,No summary available,1,1,1,1,Unknown,1
1979,,,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),1
1979,,,No summary available,1,1,1,9,Sandinista National Liberation Front (FSLN),0
1979,,,No summary available,0,1,1,6,Unknown,1
1979,40.416691,-3.700345,No summary available,1,1,1,3,First of October Antifascist Resistance Group (GRAPO),0
1979,-16.788805,28.853974,No summary available,1,1,1,3,Zimbabwe African People's Union,54
