iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
1988,-33.469115,-70.641997,No summary available,1,1,1,3,Manuel Rodriguez Patriotic Front (FPMR),0
1988,-12.046378,-77.042791,No summary available,1,1,1,3,Shining Path (SL),0
1988,-12.046378,-77.042791,No summary available,1,1,1,3,Shining Path (SL),0
1988,-12.046378,-77.042791,No summary available,1,1,1,3,Shining Path (SL),0
1988,-12.046378,-77.042791,No summary available,1,1,1,3,Shining Path (SL),0
1988,-12.046378,-77.042791,No summary available,1,1,1,3,Shining Path (SL),0
1988,9.66123,80.02558,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),0
1988,,,No summary available,1,1,1,6,New People's Army (NPA),0
1988,-9.594479,-77.808837,No summary available,1,1,1,2,Shining Path (SL),0
1988,-14.053026,-73.294548,No summary available,1,1,1,2,Shining Path (SL),10
1988,54.99451,-7.319996,No summary available,1,1,0,2,Irish Republican Army (IRA),0
1988,13.13070671,-85.9716835,No summary available,1,1,1,2,Nicaraguan Resistance,2
1988,-25.891968,32.605135,No summary available,1,1,1,3,Mozambique National Resistance Movement (MNR),22
1988,27.036007,88.262675,No summary available,1,1,1,3,Unknown,0
1988,27.036007,88.262675,No summary available,1,1,1,3,Unknown,0
1988,27.067992,88.47127,No summary available,1,1,1,2,Unknown,0
1988,,,No summary available,1,1,1,9,Tripura National Volunteers (TNV),3
1988,,,No summary available,1,1,1,1,Sikh Extremists,9
1988,30.378179,76.776697,No summary available,1,1,1,1,Unknown,1
1988,,,No summary available,1,1,1,1,New People's Army (NPA),1
1988,3.09048,-75.67288,No summary available,1,1,1,2,Revolutionary Armed Forces of Colombia (FARC),2
1988,,,No summary available,1,1,0,2,Nicaraguan Resistance,6
1988,14.70208,-91.2506,No summary available,1,1,0,2,Guatemalan National Revolutionary Unity (URNG),18
1988,10.841239,123.499231,No summary available,1,1,1,1,New People's Army (NPA),1
1988,7.29117,-75.39215,No summary available,1,1,1,2,Simon Bolivar Guerrilla Coordinating Board (CGSB),11
1988,25.764367,-80.201529,"1/2/1988: Unknown perpetrators threw a pipe bomb through the window of the Miami-Cuba offices in Miami, Florida, United States.  There were no casualties but the building sustained $1,000 in damages.  Miami-Cuba was a business establishment that sent medicine and other supplies to Cuba.",1,1,1,3,Cuban Exiles,0
1988,-33.583333,-70.7,No summary available,1,1,0,3,Manuel Rodriguez Patriotic Front (FPMR),0
1988,,,No summary available,1,1,1,6,New People's Army (NPA),1
1988,-12.046378,-77.042791,No summary available,1,1,1,2,Shining Path (SL),0
1988,13.09171,-86.00177,No summary available,1,1,0,2,Nicaraguan Resistance,10
1988,,,No summary available,1,1,0,2,Nicaraguan Resistance,2
1988,,,No summary available,1,1,0,2,Nicaraguan Resistance,15
1988,13.52628,-84.89873,No summary available,1,1,0,2,Nicaraguan Resistance,5
1988,,,No summary available,1,1,1,2,Tripura National Volunteers (TNV),10
1988,11.586558,122.753716,No summary available,1,1,1,1,New People's Army (NPA),1
1988,,,No summary available,1,1,1,1,New People's Army (NPA),1
1988,14.596051,120.978666,No summary available,1,1,1,1,Unknown,2
1988,-33.469115,-70.641997,No summary available,1,1,1,3,Manuel Rodriguez Patriotic Front (FPMR),0
1988,13.69288,-89.199161,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),0
1988,13.69288,-89.199161,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),0
1988,13.69288,-89.199161,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),0
1988,13.69288,-89.199161,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),0
1988,13.94861,-87.06361,No summary available,1,1,1,3,Nicaraguan Resistance,0
1988,13.041707,-86.905374,No summary available,1,1,1,3,Nicaraguan Resistance,0
1988,12.92480715,-85.97294044,No summary available,1,1,1,3,Nicaraguan Resistance,6
1988,12.01048,-84.66631,No summary available,1,1,1,2,Nicaraguan Resistance,0
1988,,,No summary available,1,1,1,2,Nicaraguan Resistance,1
1988,13.13070671,-85.9716835,No summary available,1,1,0,2,Nicaraguan Resistance,16
1988,48.856614,2.352222,No summary available,1,1,1,1,Kurdistan Workers' Party (PKK),1
1988,7.605385,125.967704,No summary available,1,1,1,1,New People's Army (NPA),1
1988,15.325997,119.980529,No summary available,1,1,1,1,New People's Army (NPA),1
1988,14.677301,121.044348,No summary available,1,1,1,6,New People's Army (NPA),0
1988,12.87997796,-85.41202545,No summary available,1,1,1,2,Nicaraguan Resistance,0
1988,14.0833,-87.2167,No summary available,1,1,0,1,Lorenzo Zelaya Revolutionary Front (LZRF),1
1988,-35.847291,-71.598991,No summary available,1,1,1,3,Manuel Rodriguez Patriotic Front (FPMR),0
