iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,-1.53956,29.636923,No summary available,1,1,1,9,Unknown,1
1996,-3.967065,29.436166,No summary available,1,1,1,2,Unknown,7
1996,27.7319444,30.8411111,No summary available,1,1,1,2,Unknown,2
1996,28.632381,77.220004,No summary available,1,1,1,3,Jammu and Kashmir Islamic Front,13
1996,43.296944,45.77,No summary available,1,1,0,3,Unknown,1
1996,43.390031,46.616657,No summary available,1,1,1,1,Unknown,2
1996,7.414383,81.830633,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),0
1996,13.65,102.566667,No summary available,1,1,1,3,Khmer Rouge,4
1996,8.04053,-77.09336,No summary available,1,1,1,3,Revolutionary Armed Forces of Colombia (FARC),0
1996,41.919132,8.738538,No summary available,1,1,1,3,Corsican National Liberation Front (FLNC),0
1996,52.26008,6.164839,No summary available,1,1,1,7,Dev Sol,0
1996,52.069858,4.291111,No summary available,1,1,1,7,Dev Sol,0
1996,51.924216,4.481776,No summary available,1,1,1,7,Dev Sol,0
1996,8.5922,81.196796,No summary available,1,1,1,1,Liberation Tigers of Tamil Eelam (LTTE),2
1996,38.89037,-77.031959,No summary available,1,1,1,2,Unknown,0
1996,42.958448,9.450356,No summary available,1,1,0,3,Corsican National Liberation Front (FLNC),0
1996,50.940664,6.959912,No summary available,1,1,1,7,Turkish Leftists,0
1996,50.940664,6.959912,No summary available,1,1,1,7,Turkish Leftists,0
1996,50.940664,6.959912,No summary available,1,1,1,7,Turkish Leftists,0
1996,50.940664,6.959912,No summary available,1,1,1,7,Turkish Leftists,0
1996,50.940664,6.959912,No summary available,1,1,1,7,Turkish Leftists,0
1996,53.553813,9.991586,No summary available,1,1,1,7,Turkish Leftists,0
1996,49.395084,8.534673,No summary available,1,1,1,7,Turkish Leftists,0
1996,37.97918,23.716647,No summary available,1,1,1,7,Kurdistan Workers' Party (PKK),0
1996,14.979345,-91.400266,No summary available,1,1,1,1,Unknown,2
1996,33.20141,75.646993,No summary available,1,1,1,2,Unknown,15
1996,25.091075,121.559834,No summary available,1,1,1,4,Unaffiliated Individual(s),0
1996,9.52287,-75.5795,No summary available,1,1,1,3,Revolutionary Armed Forces of Colombia (FARC),3
1996,42.697543,9.45022,No summary available,1,1,1,3,Corsican National Liberation Front (FLNC),0
1996,42.697544,9.450221,No summary available,1,1,1,3,Unknown,0
1996,5.316667,-4.033333,No summary available,1,1,1,6,Unknown,0
1996,24.893379,67.028061,No summary available,1,1,1,3,Unknown,7
1996,-29.611109,29.691018,No summary available,1,1,1,2,African National Congress (South Africa),1
1996,30.558611,31.060833,No summary available,1,1,1,2,Al-Gama'at al-Islamiyya (IG),0
1996,14.740611,-91.159417,No summary available,1,1,1,1,Unknown,2
1996,19.590402,-105.124303,No summary available,0,1,1,6,Unknown,2
1996,7.107355,124.827773,No summary available,1,1,1,2,Moro National Liberation Front (MNLF),4
1996,7.027345,-71.428555,No summary available,1,1,1,3,National Liberation Army of Colombia (ELN),0
1996,7.027345,-71.428555,No summary available,1,1,1,3,National Liberation Army of Colombia (ELN),0
1996,42.309409,9.149022,No summary available,1,1,1,3,Unknown,0
1996,42.697545,9.450222,No summary available,1,1,1,3,Rebels,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,41.918891,8.737554,No summary available,1,1,1,3,Resistenza,0
1996,18.5391667,-72.335,No summary available,1,1,1,1,Unknown,0
1996,-0.861453,134.062042,No summary available,1,1,1,6,Free Papua Movement (OPM-Organisasi Papua Merdeka),2
1996,41.591369,9.278311,No summary available,1,1,1,3,Rebels,0
1996,31.554606,74.357158,No summary available,1,1,1,1,Unknown,2
1996,24.893379,67.028061,No summary available,1,1,1,1,Muttahida Qami Movement (MQM),1
1996,24.893379,67.028061,No summary available,1,1,1,1,Muttahida Qami Movement (MQM),1
1996,24.893379,67.028061,No summary available,1,1,1,1,Muttahida Qami Movement (MQM),0
1996,24.893379,67.028061,No summary available,1,1,1,2,Muttahida Qami Movement (MQM),0
1996,24.893379,67.028061,No summary available,1,1,1,2,Muttahida Qami Movement (MQM),0
1996,24.893379,67.028061,No summary available,1,1,1,2,Muttahida Qami Movement (MQM),0
1996,43.85,46.716667,No summary available,1,1,1,5,Chechen Lone Wolf Group,23
1996,41.013517,28.950672,No summary available,1,1,1,1,Devrimici Halk Kurtulus Cephesi (DHKP/C),3
1996,36.713249,3.085038,No summary available,1,1,1,1,Armed Islamic Group (GIA),1
1996,13.65,102.566667,No summary available,1,1,1,3,Khmer Rouge,4
1996,5.116918,-1.255413,No summary available,1,1,1,2,Unknown,2
1996,,,No summary available,1,1,0,2,National Council of Maubere Resistance,9
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,43.91458,46.70992,No summary available,1,1,1,2,Chechen Lone Wolf Group,0
1996,42.554742,9.424047,No summary available,1,1,1,3,Corsican National Liberation Front (FLNC),0
1996,52.516667,13.4,No summary available,1,1,1,7,Unknown,0
1996,33.3,44.4,No summary available,1,1,1,3,Unknown,0
1996,32.613992,44.025046,No summary available,1,1,1,1,Unknown,1
1996,30.833952,72.07505,No summary available,1,1,1,2,Unknown,9
1996,8.645676,81.171028,No summary available,1,1,0,9,Liberation Tigers of Tamil Eelam (LTTE),3
1996,14.504685,100.614025,No summary available,1,1,1,1,Democratic Karen Buddhist Army (DKBA),1
1996,42.696492,23.326011,No summary available,1,1,1,8,Unknown,0
1996,41.919133,8.738539,No summary available,1,1,1,3,Unknown,0
1996,41.919134,8.73854,No summary available,1,1,1,3,Resistenza,0
1996,50.940664,6.959912,No summary available,1,1,1,7,Turkish Leftists,0
1996,-6.158372693,155.3822123,No summary available,1,1,1,9,Bougainville Revolutionary Army (BRA),0
1996,-6.158372693,155.3822123,No summary available,1,1,1,9,Bougainville Revolutionary Army (BRA),0
1996,-6.158372693,155.3822123,No summary available,1,1,1,9,Bougainville Revolutionary Army (BRA),0
1996,27.952222,30.780833,No summary available,0,1,1,1,Unknown,1
1996,36.848311,-75.979278,"1/12/1996: Unknown perpetrators sent a mail bomb to the Christian Broadcasting Network in Virginia Beach, Virginia, United States.  The device was addressed to Reverend Pat Robertson who, at the time, had a television show on the station.  The suspicious package was discovered and subsequently blown up by the police.",1,1,1,3,Unknown,0
1996,33.888629,35.495479,No summary available,1,1,1,3,Unknown,0
1996,47.026859,28.841551,No summary available,1,1,1,6,Unknown,0
1996,36.752887,3.042048,No summary available,1,1,1,1,Armed Islamic Group (GIA),1
1996,-7.694505,21.361223,No summary available,1,1,1,3,Unknown,4
1996,3.529901,-76.298006,No summary available,1,1,1,1,Unknown,1
1996,9.337295,-73.653621,No summary available,1,1,1,3,Unknown,0
1996,-12.046378,-77.042791,No summary available,1,1,1,2,Unknown,0
1996,41.621822,8.97472,No summary available,1,1,1,3,Corsican National Liberation Front (FLNC),0
1996,42.681855,9.303746,No summary available,1,1,1,3,Unknown,0
1996,31.554606,74.357158,No summary available,1,1,1,1,Unknown,1
1996,31.707868,35.202592,No summary available,1,1,1,1,Hamas (Islamic Resistance Movement),0
1996,36.480453,2.83388,No summary available,1,1,1,3,Unknown,5
1996,,,No summary available,1,1,0,9,Guatemalan National Revolutionary Unity (URNG),1
1996,-22.908278,-43.197026,No summary available,1,1,1,6,Unknown,0
1996,24.893379,67.028061,No summary available,0,1,1,1,Unknown,2
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,0
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,0
1996,31.532569,35.099826,No summary available,1,1,1,2,Hamas (Islamic Resistance Movement),2
1996,37.522653,42.452637,No summary available,1,1,1,3,Kurdistan Workers' Party (PKK),11
1996,4.5981,-74.07603,No summary available,1,1,0,3,Unknown,0
1996,43.395936,-1.45459,No summary available,1,1,1,3,Iparretarrak (IK),0
1996,14.624422,-90.53288,No summary available,1,1,1,3,Guatemalan National Revolutionary Unity (URNG),0
1996,,,No summary available,1,1,0,9,Guatemalan National Revolutionary Unity (URNG),0
1996,41.002697,39.716763,"1/16/1996-1/20/1996: Nine Chechen Rebels hijacked a ferry as it was about to leave from the port in Trabzon, Trabzon, Turkey.  The 199 hostages on board were aboard Russian ferry bound for Sochi in Russia.  The rebels demanded that Russian forces stop their assault on the town of Pervomayskaya.  The incident was resolved without any loss of life and only one hostage being slightly wounded.  Nine men, including the leader of the group (Mohammed Tokan) were arrested and convicted.  No information on where the incident ended was available.",1,1,1,4,Chechen Rebels,0
1996,25.673211,-100.309201,No summary available,0,1,1,1,Unknown,1
1996,12,8.516667,No summary available,1,1,1,3,United Front for Nigeria's Liberation (UFNL),14
1996,59.4069426,75.12883949,No summary available,1,1,1,4,Unknown,1
1996,42.340892,-3.699762,No summary available,1,1,1,6,Basque Fatherland and Freedom (ETA),0
1996,26.216667,50.583333,No summary available,1,1,1,3,Unknown,0
1996,23.811388,90.412106,No summary available,1,1,1,3,Unknown,0
1996,23.811388,90.412106,No summary available,1,1,1,3,Unknown,0
1996,23.811388,90.412106,No summary available,1,1,1,3,Unknown,0
1996,,,No summary available,1,1,1,3,National Liberation Army of Colombia (ELN),0
1996,10.530204,7.437338,No summary available,1,1,1,3,Unknown,1
1996,31.554606,74.357158,No summary available,1,1,1,3,Unknown,0
1996,31.554606,74.357158,No summary available,1,1,1,3,Unknown,0
1996,42.0769444,20.4219444,No summary available,1,1,1,3,Unknown,0
1996,4.5981,-74.07603,No summary available,1,1,1,2,Unknown,0
1996,8.977146,38.773226,No summary available,1,1,1,3,Al-Ittihaad al-Islami (AIAI),3
1996,52.491919,9.855366,No summary available,1,1,1,7,Unknown,0
1996,30.197843,71.467629,No summary available,1,1,1,1,Unknown,1
1996,32.461992,35.302462,No summary available,1,1,0,2,Unknown,3
1996,6.462828,-75.556394,No summary available,1,1,1,1,Unknown,1
1996,,,No summary available,1,1,1,4,East Timorese Activists,
1996,,,No summary available,1,1,1,9,Karen National Union,20
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,4
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,2,Unknown,2
1996,24.893379,67.028061,No summary available,1,1,1,2,Unknown,3
1996,24.893379,67.028061,No summary available,1,1,1,2,Unknown,0
1996,24.893379,67.028061,No summary available,1,1,1,2,Unknown,0
1996,7.751209,123.148704,No summary available,1,1,1,2,Abu Sayyaf Group (ASG),2
1996,37.869885,-122.270539,No summary available,1,1,1,3,Unknown,0
1996,36.47641,3.75877,No summary available,1,1,0,3,Unknown,2
1996,36.46293,2.73873,No summary available,1,1,1,3,Unknown,
1996,24.795821,85.00252,No summary available,1,1,1,2,Unknown,7
1996,35.685826,139.756684,No summary available,1,1,1,3,Unaffiliated Individual(s),0
1996,47.026859,28.841551,No summary available,1,1,1,2,Unknown,0
1996,38.536667,68.78,No summary available,1,1,1,1,Unknown,5
1996,42.696492,23.326011,No summary available,1,1,1,3,Unknown,3
1996,41.919135,8.738541,No summary available,1,1,1,3,Separatists,0
1996,33.778175,76.576171,No summary available,1,1,1,2,Separatists,7
1996,29.696667,72.554167,No summary available,1,0,1,2,Unknown,9
1996,7.883333,80.4,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),22
1996,7.482869,81.76503,No summary available,1,0,1,1,Liberation Tigers of Tamil Eelam (LTTE),1
1996,3.538611,-74.896111,No summary available,1,1,1,9,Revolutionary Armed Forces of Colombia (FARC),6
1996,4.995278,-75.812778,No summary available,1,1,1,3,Revolutionary Armed Forces of Colombia (FARC),1
1996,53.553813,9.991586,No summary available,1,1,1,7,Unknown,0
1996,55.868168,37.492221,No summary available,1,1,1,1,Unknown,1
1996,8.899722,80.833889,No summary available,1,1,1,1,Liberation Tigers of Tamil Eelam (LTTE),1
1996,25.764367,-80.201529,No summary available,1,1,1,3,Unknown,1
1996,24.897778,91.871389,No summary available,1,0,1,3,Bangladesh Nationalist Party (BNP),0
1996,24.897778,91.871389,No summary available,1,1,1,2,Awami League,0
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,8.222881,81.403858,No summary available,1,0,1,5,Liberation Tigers of Tamil Eelam (LTTE),0
1996,34.083658,74.797368,No summary available,1,1,1,1,Separatists,1
1996,13.5648543,-86.02829742,No summary available,1,1,1,2,Unknown,1
1996,7.775413,81.606247,No summary available,1,1,1,9,Liberation Tigers of Tamil Eelam (LTTE),4
1996,7.301756,81.67473,No summary available,1,1,1,2,Liberation Tigers of Tamil Eelam (LTTE),4
1996,15.47521,45.3296,No summary available,1,1,1,6,Tribal Group,0
1996,24.893379,67.028061,No summary available,1,1,1,2,Unknown,2
1996,,,No summary available,1,1,1,2,Unknown,7
1996,28.08885,30.758578,No summary available,1,1,1,2,Unknown,1
1996,26.912434,75.787271,No summary available,1,1,1,3,Unknown,0
1996,34.083658,74.797368,No summary available,1,1,1,3,Separatists,0
1996,24.817011,93.936844,No summary available,1,1,0,3,Unknown,2
1996,34.083658,74.797368,No summary available,1,1,1,3,Unknown,0
1996,36.147222,3.690556,No summary available,1,1,1,6,Unknown,0
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,43.266524,-1.503896,No summary available,1,1,1,3,Basque Fatherland and Freedom (ETA),0
1996,36.85583,3.85667,No summary available,1,1,1,3,Unknown,1
1996,36.27679,1.52185,No summary available,1,1,1,1,Unknown,2
1996,36.60637,3.08783,No summary available,1,1,1,3,Unknown,1
1996,36.60637,3.08783,No summary available,1,1,1,3,Unknown,0
1996,36.60637,3.08783,No summary available,1,1,1,2,Unknown,3
1996,22.845641,89.540328,No summary available,1,1,1,3,Bangladesh Nationalist Party (BNP),0
1996,22.845641,89.540328,No summary available,1,0,1,9,Bangladesh Nationalist Party (BNP),0
1996,22.845641,89.540328,No summary available,1,1,1,2,Opposition Group,1
1996,42.696492,23.326011,No summary available,1,1,1,9,Unknown,0
1996,31.995965,35.27111,No summary available,1,1,1,3,Hamas (Islamic Resistance Movement),1
1996,7.056667,81.185278,No summary available,1,1,0,9,Liberation Tigers of Tamil Eelam (LTTE),3
1996,23.811388,90.412106,No summary available,1,1,1,9,Opposition Group,0
1996,4.5981,-74.07603,No summary available,1,1,1,1,Unknown,1
1996,33.233416,35.516795,No summary available,1,0,1,3,Unknown,2
1996,24.893379,67.028061,No summary available,1,1,1,9,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,9,Unknown,3
1996,43.047456,44.665806,No summary available,1,1,1,3,Unknown,
1996,-26.301909,28.129925,No summary available,1,1,1,2,Unknown,14
1996,6.758059,81.808772,No summary available,1,1,1,9,Liberation Tigers of Tamil Eelam (LTTE),5
1996,9.478056,80.011389,No summary available,1,1,1,1,Liberation Tigers of Tamil Eelam (LTTE),1
1996,41.013517,28.950672,No summary available,1,1,1,1,Unknown,1
1996,18.5391667,-72.335,No summary available,1,1,1,2,Unknown,1
1996,12.136389,-86.251389,No summary available,1,1,1,5,Student Militants,0
1996,54.597269,-5.930109,No summary available,1,0,1,1,Irish National Liberation Army (INLA),1
1996,7.529372,81.794609,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),0
1996,7.414383,81.830633,No summary available,1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),1
1996,,,No summary available,1,1,1,2,Democratic Karen Buddhist Army (DKBA),3
1996,36.752887,3.042048,No summary available,1,1,1,3,Unknown,2
1996,23.811388,90.412106,No summary available,1,1,1,2,Unknown,0
1996,12.971599,77.594563,No summary available,1,1,1,9,Karnataka State Farmers Association,0
1996,,,No summary available,1,1,1,2,Revolutionary Front for an Independent East Timor (FRETILIN),2
1996,32.461992,35.302462,No summary available,1,1,0,1,Unknown,1
1996,20.0833333,-98.3666667,No summary available,1,0,1,2,Rival peasant band,4
1996,6.927079,79.861243,No summary available,1,1,1,0,Liberation Tigers of Tamil Eelam (LTTE),90
1996,36.752887,3.042048,No summary available,1,1,1,2,Unknown,3
1996,,,No summary available,1,1,1,2,Revolutionary United Front (RUF),2
1996,14.596051,120.978666,No summary available,0,1,1,6,Unknown,
1996,36.752887,3.042048,No summary available,1,1,1,3,Unknown,6
1996,4.5981,-74.07603,No summary available,1,1,1,1,Dignity for Colombia,2
1996,27.9308333,30.8363889,No summary available,1,1,1,1,Unknown,1
1996,59.357668,27.413365,No summary available,1,1,1,3,Unknown,1
1996,6.618911,3.305532,No summary available,1,1,1,1,Unknown,0
1996,54.446614,-6.690752,No summary available,1,1,1,2,Unknown,0
1996,34.156841,3.498381,No summary available,1,1,1,2,Unknown,11
1996,9.600875,41.850142,No summary available,1,1,1,3,Unknown,1
1996,19.432608,-99.133207,No summary available,1,1,1,8,Unknown,0
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,24.893379,67.028061,No summary available,1,1,1,1,Unknown,1
1996,34.1167788,71.1665154,No summary available,1,1,1,1,Rival Afghan Group,7
1996,-6.158372693,155.3822123,No summary available,1,1,1,3,Unknown,0
1996,-1.949011,30.057852,No summary available,1,1,1,3,Unknown,0
1996,24.366667,88.6,No summary available,1,1,1,3,Unknown,0
1996,42.697546,9.450223,No summary available,1,1,1,3,Unknown,0
1996,42.697547,9.450224,No summary available,1,1,1,3,Unknown,0
1996,24.893379,67.028061,No summary available,1,1,1,2,Unknown,1
1996,24.893379,67.028061,No summary available,0,1,1,1,Unknown,1
1996,23.811388,90.412106,No summary available,1,1,1,2,Bangladesh Nationalist Party (BNP),0
1996,14.561111,-90.734444,No summary available,1,1,1,1,Unaffiliated Individual(s),1
1996,32.609885,35.290105,No summary available,1,1,0,1,Unknown,0
1996,55.75,37.616667,No summary available,1,1,1,1,Unknown,1
1996,36.296387,3.66993,No summary available,1,1,1,3,Unknown,5
1996,,,No summary available,1,1,1,9,Opposition Group,0
1996,22.347537,91.812332,No summary available,1,1,1,1,Unknown,1
1996,22.347537,91.812332,No summary available,1,1,1,3,Unknown,0
1996,23.013072,91.394048,No summary available,1,1,1,2,Awami League,1
1996,6.04278,-74.99493,No summary available,1,1,1,6,National Liberation Army of Colombia (ELN),0
1996,,,No summary available,1,1,1,1,Unknown,1
1996,11.96839,-86.094623,No summary available,1,1,1,3,Unknown,0
1996,43.320812,-1.984447,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1996,27.7319444,30.8411111,No summary available,1,1,1,2,Al-Gama'at al-Islamiyya (IG),2
1996,-26.177929,27.974858,No summary available,1,1,1,2,Unknown,4
1996,23.013072,91.394048,No summary available,1,1,1,9,Opposition Group,0
1996,22.372936,90.337372,No summary available,1,1,1,9,Opposition Group,0
1996,21.439464,92.007732,No summary available,1,1,1,9,Opposition Group,0
1996,22.372936,90.337372,No summary available,1,1,1,9,Opposition Group,0
1996,22.372936,90.337372,No summary available,1,1,1,2,Opposition Group,0
1996,22.372936,90.337372,No summary available,1,1,1,2,Opposition Group,0
1996,22.372936,90.337372,No summary available,1,1,1,2,Opposition Group,0
1996,22.372936,90.337372,No summary available,1,1,1,2,Opposition Group,0
1996,22.372936,90.337372,No summary available,1,1,1,9,Opposition Group,0
1996,6.48927,-74.40176,No summary available,1,1,1,3,National Liberation Army of Colombia (ELN),0
1996,-7.244488,-76.825965,No summary available,1,1,0,3,Shining Path (SL),15
1996,6.166667,-69.266667,No summary available,1,1,0,9,Colombian Guerrillas,0
1996,24.366667,88.6,No summary available,1,1,1,2,Opposition Group,1
1996,24.366667,88.6,No summary available,1,1,1,1,Unknown,1
1996,23.811388,90.412106,No summary available,1,1,1,9,Opposition Group,0
1996,23.811388,90.412106,No summary available,1,1,1,1,Unknown,1
1996,11.558831,104.917445,No summary available,1,1,1,1,Unknown,0
1996,42.697548,9.450225,No summary available,1,1,1,3,Unknown,0
1996,27.9308333,30.8363889,No summary available,1,1,1,2,Unknown,3
1996,12.43257,-86.881204,No summary available,1,1,1,3,Unknown,0
1996,6.140453,80.099747,No summary available,1,1,1,1,Unknown,1
1996,51.500152,-0.126236,No summary available,1,1,1,3,Irish Republican Army (IRA),2
1996,6.31609,-76.13397,No summary available,1,1,0,9,Revolutionary Armed Forces of Colombia (FARC),2
1996,33.176111,35.443333,No summary available,1,0,1,3,Hezbollah,0
1996,31.356553,34.326901,No summary available,1,1,1,1,Hamas (Islamic Resistance Movement),1
1996,8.465677,-13.231723,No summary available,1,1,1,2,Unknown,0
1996,36.480453,2.83388,No summary available,1,1,1,1,Unknown,1
1996,10.795493,1.676069,No summary available,1,1,1,6,Unknown,0
1996,41.276777,80.238959,No summary available,1,1,1,1,Muslims,2
1996,34.707332,33.023397,No summary available,1,1,1,3,Unknown,0
1996,42.8230556,20.9675,No summary available,1,1,1,3,Kosovo Liberation Army (KLA),0
1996,7.814324,81.585031,No summary available,1,1,1,3,Unknown,0
1996,8.349393,81.285949,No summary available,1,1,0,2,Liberation Tigers of Tamil Eelam (LTTE),3
1996,38.73014,69.80235,No summary available,1,1,1,2,Unknown,22
1996,36.787345,3.051346,No summary available,1,1,1,3,Unknown,2
1996,36.752887,3.042048,No summary available,1,1,1,3,Unknown,18
